time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
16.1	0.000232	5	0	1.5	0.317696	0.343578	3.80062	0.888739	-0.767292	-5.52473	2.97186	1.19688	0.358783	0.03	0.057566	-0.0212151	-0.0343118	
16.2	0.000264	5	0	1.5	0.317696	0.346601	3.87053	0.87749	-0.722323	4.54371	2.14515	-0.245172	0.0793633	0.03	0.00283827	4.33845e-06	-0.046405	
16.3	0.000261	5	0	1.5	0.230876	0.319156	3.87053	0.87749	-0.722323	4.57131	2.14277	-0.305406	0.0802901	0.03	0.0174312	-0.00123373	0.0633748	
16.4	0.000263	5	0	1.5	0.230876	0.327917	3.93414	0.864355	-0.694876	4.57446	2.14752	-0.16728	0.0827818	0.03	0.0177673	0.00096734	0.0283319	
16.5	0.000243	5	0	1.5	0.182641	0.331334	3.93414	0.864355	-0.694876	4.59243	2.14392	-0.198607	0.0810968	0.03	0.0279688	-0.00151261	0.0146628	
16.6	0.00024	5	0	1.5	0.182641	0.333782	3.93414	0.864355	-0.694876	4.60117	2.14445	-0.253452	0.0803538	0.03	0.031304	-0.00115209	0.00487097	
16.7	0.000259	5	0	1.5	0.182641	0.326924	4.01271	0.835185	-0.663346	4.62119	2.14771	-0.174772	0.0675478	0.03	0.0390214	0.00288775	0.0323056	
16.8	0.000262	5	0	1.5	0.160328	0.313671	4.01271	0.835185	-0.663346	4.63504	2.1514	-0.140938	0.0675401	0.03	0.0455594	0.00491759	0.0853175	
16.9	0.000226	5	0	1.5	0.160328	0.327122	4.01271	0.835185	-0.663346	4.63504	2.1514	-0.140938	0.0675401	0.03	0.0455594	0.00491759	0.03151	
17	0.000221	5	0	1.5	0.160328	0.312926	4.11833	0.792048	-0.638713	4.63504	2.1514	-0.140938	0.0675401	0.03	0.0455594	0.00491759	0.0882974	
17.1	0.000233	5	0	1.5	0.210448	0.318961	4.11833	0.792048	-0.638713	4.63504	2.1514	-0.140938	0.0675401	0.03	0.0455594	0.00491759	0.0641571	
17.2	0.000235	5	0	1.5	0.210448	0.316958	4.11833	0.792048	-0.638713	4.63504	2.1514	-0.140938	0.0675401	0.03	0.0455594	0.00491759	0.0721677	
17.3	0.000238	5	0	1.5	0.210448	0.330612	4.11833	0.792048	-0.638713	4.72901	1.62508	0.0314628	0.0841557	0.03	0	0	0.0175533	
17.4	0.000238	5	0	1.5	0.210448	0.317774	4.236	0.732549	-0.61051	4.73171	1.63296	0.217565	0.0773667	0.03	-3.26703e-05	0.000368204	0.5	
17.5	0.000211	1	2	1.5	0.148432	0.314668	4.236	0.732549	-0.61051	4.74587	1.63097	0.111335	0.0855195	0.03	0.00324942	-0.000572256	0.5	
17.6	0.000207	1	2	1.5	0.148432	0.315857	4.236	0.732549	-0.61051	4.75046	1.62769	0.117219	0.0825501	0.03	0.00409487	-0.00156975	0.5	
17.7	0.000223	1	2	1.5	0.148432	0.331882	4.236	0.732549	-0.61051	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
17.8	0.00021	1	2	1.5	0.148432	0.351315	4.34973	0.681289	-0.580923	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
17.9	0.000226	1	2	1.5	0.146403	0.376484	4.34973	0.681289	-0.580923	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
18	0.000224	1	2	1.5	0.146403	0.388374	4.34973	0.681289	-0.580923	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
18.1	0.000224	1	2	1.5	0.146403	0.392555	4.34973	0.681289	-0.580923	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
18.2	0.000231	1	2	1.5	0.146403	0.42246	4.48641	0.620441	-0.55889	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
18.3	0.000229	1	2	1.5	0.160813	0.425734	4.48641	0.620441	-0.55889	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
18.4	0.000231	1	2	1.5	0.160813	0.433336	4.48641	0.620441	-0.55889	4.77763	1.61491	0.0783419	0.0825377	0.03	0.0186062	-0.00842048	0.5	
18.5	0.000227	1	2	1.5	0.160813	0.452449	4.48641	0.620441	-0.55889	4.9817	1.56958	0.065093	0.084609	0.03	0.188163	-0.0432412	0.5	
18.6	0.000234	1	2	1.5	0.160813	0.482026	4.64411	0.558634	-0.527029	4.9817	1.56958	0.065093	0.084609	0.03	0.188163	-0.0432412	0.5	
18.7	0.000215	1	2	1.5	0.152618	0.497058	4.64411	0.558634	-0.527029	4.9817	1.56958	0.065093	0.084609	0.03	0.188163	-0.0432412	0.5	
18.8	0.000214	1	2	1.5	0.152618	0.513167	4.64411	0.558634	-0.527029	4.9817	1.56958	0.065093	0.084609	0.03	0.188163	-0.0432412	0.5	
18.9	0.000216	1	2	1.5	0.152618	0.521027	4.76222	0.511154	-0.502582	4.9817	1.56958	0.065093	0.084609	0.03	0.188163	-0.0432412	0.5	
19	0.000218	1	2	1.5	0.146878	0.555523	4.76222	0.511154	-0.502582	4.9817	1.56958	0.065093	0.084609	0.03	0.188163	-0.0432412	0.5	
19.1	0.000241	1	2	1.5	0.146878	0.58258	4.76222	0.511154	-0.502582	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.2	0.000239	1	2	1.5	0.146878	0.60449	4.89411	0.464271	-0.479505	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.3	0.000212	1	2	1.5	0.136662	0.60744	4.89411	0.464271	-0.479505	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.4	0.000249	1	2	1.5	0.136662	0.64442	5.0062	0.423549	-0.461754	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.5	0.000239	1	2	1.5	0.131754	0.67029	5.0062	0.423549	-0.461754	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.6	0.00024	1	2	1.5	0.131754	0.682239	5.12791	0.3831	-0.437986	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.7	0.000237	1	2	1.5	0.114996	0.702371	5.12791	0.3831	-0.437986	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.8	0.000244	1	2	1.5	0.114996	0.729156	5.26653	0.347066	-0.418651	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
19.9	0.000237	1	2	1.5	0.0939942	0.764867	5.26653	0.347066	-0.418651	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
20	0.000224	1	2	1.5	0.0939942	0.78539	5.4107	0.299857	-0.393413	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
20.1	0.000209	1	2	1.5	0.0793344	0.794531	5.4107	0.299857	-0.393413	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
20.2	0.000226	1	2	1.5	0.0793344	0.824279	5.56175	0.249237	-0.373343	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.454884	
20.3	0.000208	1	2	1.5	0.0728219	0.862585	5.56175	0.249237	-0.373343	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.30166	
20.4	0.000233	1	2	1.5	0.0728219	0.884765	5.71901	0.208758	-0.36147	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.21294	
20.5	0.000215	1	2	1.5	0.0631038	0.899626	5.71901	0.208758	-0.36147	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.153496	
20.6	0.000214	1	2	1.5	0.0631038	0.926879	5.88477	0.151311	-0.343076	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.044484	
20.7	0.00023	1	2	1.5	0.0617148	0.928058	5.88477	0.151311	-0.343076	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.0397675	
20.8	0.000234	1	2	1.5	0.0617148	0.946796	6.05971	0.0984876	-0.324486	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.0351825	
20.9	0.000229	1	2	1.5	0.0536553	0.959549	6.05971	0.0984876	-0.324486	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.0861947	
21	0.000238	1	2	1.5	0.0536553	0.983045	6.25967	0.046463	-0.31131	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.180182	
21.1	0.00023	1	2	1.5	0.0450999	0.983361	6.25967	0.046463	-0.31131	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.181444	
21.2	0.000234	1	2	1.5	0.0450999	0.987445	6.45251	-0.00741145	-0.304787	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.197778	
21.3	0.000244	1	2	1.5	0.045409	0.979827	6.45251	-0.00741145	-0.304787	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.167308	
21.4	0.000232	1	2	1.5	0.045409	0.989043	6.65467	-0.0618607	-0.293192	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.204172	
21.5	0.000217	1	2	1.5	0.0401595	0.983513	6.65467	-0.0618607	-0.293192	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.182052	
21.6	0.000223	1	2	1.5	0.0401595	0.982211	6.85243	-0.113753	-0.280229	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.176842	
21.7	0.000244	1	2	1.5	0.0331373	0.989496	6.85243	-0.113753	-0.280229	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.205985	
21.8	0.000243	1	2	1.5	0.0331373	0.992081	7.05252	-0.159348	-0.277668	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.216323	
21.9	0.000238	1	2	1.5	0.0294692	0.95799	7.05252	-0.159348	-0.277668	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.0799584	
22	0.000248	1	2	1.5	0.0294692	0.986563	7.24704	-0.207386	-0.275586	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.19425	
22.1	0.000233	1	2	1.5	0.0286916	0.988405	7.24704	-0.207386	-0.275586	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.20162	
22.2	0.000248	1	2	1.5	0.0286916	0.982924	7.45748	-0.253192	-0.269005	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.3	0.000258	2	2	1.5	0.0214703	0.995042	7.45748	-0.253192	-0.269005	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.4	0.000259	2	2	1.5	0.0214703	0.984555	7.65408	-0.303248	-0.267841	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.5	0.000255	2	2	1.5	0.022194	0.973498	7.65408	-0.303248	-0.267841	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.6	0.000264	2	2	1.5	0.022194	0.963005	7.85196	-0.35272	-0.259273	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.7	0.000242	2	2	1.5	0.0181562	0.949811	7.85196	-0.35272	-0.259273	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.8	0.00027	2	2	1.5	0.0181562	0.930365	8.0497	-0.390941	-0.251043	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
22.9	0.000249	2	2	1.5	0.00993333	0.915416	8.0497	-0.390941	-0.251043	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23	0.00025	2	2	1.5	0.00993333	0.891894	8.26438	-0.436837	-0.249434	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.1	0.000268	2	2	1.5	0.00714675	0.89137	8.26438	-0.436837	-0.249434	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.2	0.000284	2	2	1.5	0.00714675	0.883827	8.45192	-0.485546	-0.252768	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.3	0.000262	2	2	1.5	0.00961739	0.86046	8.45192	-0.485546	-0.252768	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.4	0.000275	2	2	1.5	0.00961739	0.829931	8.63807	-0.533602	-0.248559	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.5	0.000279	3	2	1.5	0.00910682	0.831135	8.63807	-0.533602	-0.248559	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.6	0.000286	3	2	1.5	0.00910682	0.811857	8.81345	-0.576351	-0.242978	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.7	0.00031	3	2	1.5	0.00717136	0.794764	8.81345	-0.576351	-0.242978	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.8	0.000311	3	2	1.5	0.00717136	0.762756	8.97785	-0.609934	-0.244988	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
23.9	0.000306	3	2	1.5	0.00586608	0.750171	8.97785	-0.609934	-0.244988	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24	0.000311	3	2	1.5	0.00586608	0.752986	9.13305	-0.653873	-0.251916	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.1	0.000308	3	2	1.5	0.0107086	0.719067	9.13305	-0.653873	-0.251916	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.2	0.000309	3	2	1.5	0.0107086	0.700191	9.29429	-0.687721	-0.251959	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.3	0.000308	3	2	1.5	0.00875064	0.685396	9.29429	-0.687721	-0.251959	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.4	0.000289	3	2	1.5	0.00875064	0.690142	9.42759	-0.728156	-0.249656	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.5	0.000286	3	2	1.5	0.0109891	0.642491	9.42759	-0.728156	-0.249656	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.6	0.000286	3	2	1.5	0.0109891	0.628947	9.56278	-0.767792	-0.24768	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.7	0.000286	4	2	1.5	0.0130162	0.596006	9.56278	-0.767792	-0.24768	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.8	0.000312	4	2	1.5	0.0130162	0.577592	9.68842	-0.797313	-0.245607	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
24.9	0.000308	4	2	1.5	0.0117212	0.569399	9.68842	-0.797313	-0.245607	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
25	0.000306	4	2	1.5	0.0117212	0.536671	9.81348	-0.822575	-0.245948	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
25.1	0.00028	4	2	1.5	0.00989184	0.50732	9.81348	-0.822575	-0.245948	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
25.2	0.000305	4	2	1.5	0.00989184	0.490233	9.96924	-0.855176	-0.241176	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
25.3	0.000299	5	2	1.5	0.402591	0.470864	9.96924	-0.855176	-0.241176	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.5	
25.4	0.000304	5	2	1.5	0.573005	0.447955	9.96924	-0.855176	-0.241176	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.45182	
25.5	0.000277	5	2	1.5	0.573005	0.421998	10.0924	-0.879563	-0.240177	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.347992	
25.6	0.000274	5	2	1.5	0.625526	0.391731	10.0924	-0.879563	-0.240177	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.226923	
25.7	0.000285	5	2	1.5	0.625526	0.36036	10.0924	-0.879563	-0.240177	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.101442	
25.8	0.000293	5	2	1.5	0.625526	0.355565	10.2048	-0.870232	-0.217459	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.0822593	
25.9	0.000311	5	2	1.5	0.654959	0.335498	10.2048	-0.870232	-0.217459	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	-0.00199388	
26	0.000284	5	2	1.5	0.654959	0.324849	10.2776	-0.83741	-0.18739	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.0406043	
26.1	0.000274	5	2	1.5	0.957635	0.315949	10.2776	-0.83741	-0.18739	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.0762041	
26.2	0.000276	5	2	1.5	0.957635	0.307758	10.3389	-0.807762	-0.152774	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.108967	
26.3	0.00028	5	2	1.5	1.18273	0.287523	10.3389	-0.807762	-0.152774	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.189906	
26.4	0.000288	5	2	1.5	1.18273	0.291266	10.396	-0.771321	-0.117557	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.174935	
26.5	0.00031	5	2	1.5	1.34741	0.245084	10.4259	-0.738628	-0.0882599	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.359664	
26.6	0.000284	5	2	1.5	1.40711	0.225005	10.4508	-0.71039	-0.0572325	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.439981	
26.7	0.0003	5	2	1.5	1.43412	0.186534	10.4508	-0.71039	-0.0572325	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
26.8	0.000298	5	2	1.5	1.43412	0.174145	10.4697	-0.674399	-0.0269972	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
26.9	0.000294	5	2	1.5	1.3972	0.159285	10.4697	-0.674399	-0.0269972	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27	0.00027	5	2	1.5	1.3972	0.149821	10.4884	-0.644411	0.00238264	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.1	0.000274	5	2	1.5	1.3604	0.140966	10.4884	-0.644411	0.00238264	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.2	0.000265	5	2	1.5	1.3604	0.136985	10.4884	-0.644411	0.00238264	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.3	0.000269	5	2	1.5	1.3604	0.123735	10.5045	-0.607837	0.0374019	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.4	0.000282	5	2	1.5	1.32067	0.115216	10.5045	-0.607837	0.0374019	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.5	0.000264	5	2	1.5	1.32067	0.110734	10.5045	-0.607837	0.0374019	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.6	0.000266	5	2	1.5	1.32067	0.108465	10.5155	-0.57619	0.070983	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.7	0.000293	5	2	1.5	1.28485	0.108603	10.5155	-0.57619	0.070983	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.8	0.000284	5	2	1.5	1.28485	0.111416	10.5243	-0.542486	0.0988962	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
27.9	0.000284	5	2	1.5	1.25649	0.110754	10.5243	-0.542486	0.0988962	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
28	0.000265	5	2	1.5	1.25649	0.112471	10.5243	-0.542486	0.0988962	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
28.1	0.000268	5	2	1.5	1.25649	0.111829	10.526	-0.516923	0.128012	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
28.2	0.000284	5	2	1.5	1.23029	0.112622	10.526	-0.516923	0.128012	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
28.3	0.000272	5	2	1.5	1.23029	0.117645	10.526	-0.516923	0.128012	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
28.4	0.000286	5	2	1.5	1.23029	0.121875	10.5316	-0.491158	0.151917	7.12058	2.82158	1.32058	0.137147	0.03	0.183226	0.850845	0.5	
28.5	0.000596	5	2	1.5	1.20672	0.110068	10.5316	-0.491158	0.151917	10.7046	1.51299	-2.77061	0.300663	0.153656	0.0266574	0.0208203	0.5	
28.6	0.000673	5	2	1.5	1.20672	0.127898	10.5346	-0.456836	0.184418	10.7077	1.50524	-2.77415	0.304617	0.151701	0.0287355	0.0152896	0.5	
28.7	0.000733	5	2	1.5	1.17764	0.129235	10.5346	-0.456836	0.184418	10.7234	1.51864	-2.77561	0.325147	0.14976	0.030124	0.0236505	0.5	
28.8	0.00072	5	2	1.5	1.17764	0.132814	10.5346	-0.456836	0.184418	10.7034	1.49206	-2.78534	0.32905	0.147834	0.0157922	0.00447086	0.5	
28.9	0.000727	5	2	1.5	1.17764	0.152943	10.5351	-0.427951	0.216798	10.6988	1.51291	-2.777	0.329017	0.145923	0.00833616	0.0266606	0.5	
29	0.000694	5	2	1.5	1.14942	0.15222	10.5351	-0.427951	0.216798	10.7059	1.50222	-2.76963	0.332059	0.144028	0.011923	0.0176538	0.5	
29.1	0.000599	5	2	1.5	1.14942	0.163575	10.5351	-0.427951	0.216798	10.7085	1.50232	-2.75823	0.332028	0.14215	0.0125949	0.0162764	0.5	
29.2	0.001366	5	2	1.5	1.14942	0.159524	10.541	-0.385788	0.253413	10.7097	1.49689	-2.77342	0.339693	0.14029	0.0153159	0.0130658	0.0219032	
29.3	0.001336	5	2	1.5	1.11554	0.159902	10.541	-0.385788	0.253413	10.7148	1.49288	-2.75605	0.341127	0.138447	0.0174879	0.0076323	0.0203905	
29.4	0.001318	5	2	1.5	1.11554	0.164061	10.5459	-0.356321	0.278001	10.7151	1.49526	-2.74829	0.341118	0.136623	0.0165753	0.00975401	0.00375683	
29.5	0.001204	5	2	1.5	1.09237	0.157018	10.5459	-0.356321	0.278001	10.717	1.49689	-2.74387	0.341062	0.134819	0.0159801	0.0109433	0.0319288	
29.6	0.001235	5	2	1.5	1.09237	0.161238	10.5506	-0.32707	0.303381	10.7208	1.48919	-2.73861	0.341048	0.133033	0.0177531	0.00509107	0.0150495	
29.7	0.001274	5	2	1.5	1.06851	0.152287	10.5506	-0.32707	0.303381	10.7239	1.48562	-2.73028	0.341717	0.131268	0.0185749	0.00182962	0.0508506	
29.8	0.001247	5	2	1.5	1.06851	0.149998	10.5539	-0.295027	0.333249	10.7254	1.4826	-2.74897	0.341658	0.129523	0.0185224	4.5028e-05	0.0600078	
29.9	0.001251	5	2	1.5	1.04147	0.155174	10.5539	-0.295027	0.333249	10.7356	1.46797	-2.78734	0.341573	0.127799	0.0255166	-0.0139658	0.039305	
30	0.001236	5	2	1.5	1.04147	0.161981	10.5558	-0.266918	0.364182	10.7441	1.46601	-2.78993	0.341501	0.126096	0.0301793	-0.0143279	0.0120779	
30.1	0.00129	5	2	1.5	1.01373	0.165566	10.5558	-0.266918	0.364182	10.7529	1.46498	-2.7947	0.34142	0.124413	0.033301	-0.0131963	-0.00226538	
30.2	0.001341	5	2	1.5	1.01373	0.171878	10.5572	-0.23348	0.392749	10.759	1.46205	-2.77512	0.341307	0.122753	0.0357157	-0.0143022	-0.0275135	
30.3	0.001295	5	2	1.5	0.98945	0.179866	10.5572	-0.23348	0.392749	10.7656	1.46532	-2.76578	0.34126	0.121114	0.0361724	-0.00879714	-0.0594639	
30.4	0.001303	5	2	1.5	0.98945	0.172606	10.5591	-0.193316	0.419655	10.7679	1.46547	-2.76809	0.341127	0.119496	0.0357834	-0.00766964	-0.0304236	
30.5	0.001416	5	2	1.5	0.949127	0.174756	10.5591	-0.193316	0.419655	10.7717	1.47036	-2.76845	0.341016	0.117901	0.0340761	-0.00118097	-0.0390257	
30.6	0.001252	5	2	1.5	0.949127	0.169858	10.5635	-0.155596	0.447879	10.7703	1.47239	-2.76234	0.340855	0.116327	0.0313382	0.00112007	-0.0194313	
30.7	0.00129	5	2	1.5	0.895756	0.168179	10.5635	-0.155596	0.447879	10.7715	1.47407	-2.76252	0.3407	0.114776	0.0287849	0.00365943	-0.012717	
30.8	0.001313	5	2	1.5	0.895756	0.173876	10.5668	-0.121605	0.478644	10.77	1.47862	-2.75415	0.340515	0.113246	0.026127	0.00758181	-0.0355022	
30.9	0.001326	5	2	1.5	0.841952	0.172435	10.5668	-0.121605	0.478644	10.7705	1.47549	-2.76105	0.340246	0.111739	0.0242502	0.00470618	-0.029741	
31	0.001428	5	2	1.5	0.841952	0.174026	10.57	-0.0825205	0.502747	10.7729	1.47238	-2.74833	0.340112	0.110254	0.0247116	0.00262039	-0.0361051	
31.1	0.001386	5	2	1.5	0.788198	0.190929	10.57	-0.0825205	0.502747	10.7784	1.477	-2.76333	0.33967	0.10879	0.025475	0.00711226	-0.103717	
31.2	0.000613	5	2	1.5	0.788198	0.186504	10.5723	-0.0461823	0.531653	10.7773	1.47748	-2.75423	0.339435	0.107349	0.0234195	0.00776795	-0.0860159	
31.3	0.001373	5	2	1.5	0.731577	0.18912	10.5723	-0.0461823	0.531653	10.7822	1.4831	-2.75732	0.338949	0.10593	0.0238431	0.0125957	-0.0964806	
31.4	0.001363	5	2	1.5	0.731577	0.190039	10.5776	-0.00353242	0.562906	10.776	1.48512	-2.73148	0.338359	0.104533	0.0188929	0.0144866	-0.100157	
31.5	0.001412	5	2	1.5	0.672422	0.194711	10.5776	-0.00353242	0.562906	10.7714	1.49025	-2.72138	0.33787	0.103157	0.0134245	0.0191781	-0.118844	
31.6	0.001364	5	2	1.5	0.672422	0.201825	10.5819	0.0392755	0.58914	10.7672	1.49232	-2.72345	0.337349	0.101803	0.0100966	0.0205983	-0.147299	
31.7	0.001185	5	2	1.5	0.617307	0.202359	10.5819	0.0392755	0.58914	10.7651	1.49077	-2.71755	0.336598	0.100471	0.00830302	0.0177308	-0.149435	
31.8	0.001311	5	2	1.5	0.617307	0.189306	10.5889	0.0818977	0.61893	10.7635	1.48978	-2.72532	0.336011	0.0991596	0.00704066	0.016774	-0.0972234	
31.9	0.001213	5	2	1.5	0.564909	0.19244	10.5889	0.0818977	0.61893	10.7635	1.48778	-2.71225	0.335231	0.0978698	0.00691914	0.0136062	-0.10976	
32	0.001357	5	2	1.5	0.564909	0.187888	10.594	0.122683	0.646632	10.7608	1.49051	-2.71631	0.334699	0.0966011	0.00474923	0.0156527	-0.0915534	
32.1	0.001326	5	2	1.5	0.514364	0.184344	10.594	0.122683	0.646632	10.7602	1.4908	-2.71405	0.334162	0.0953533	0.00403865	0.0147838	-0.0773755	
32.2	0.001336	5	2	1.5	0.514364	0.17651	10.5992	0.163448	0.676822	10.7594	1.48522	-2.71838	0.333587	0.0941262	0.00374839	0.0104602	-0.0460401	
32.3	0.00135	5	2	1.5	0.463316	0.173599	10.5992	0.163448	0.676822	10.7577	1.48696	-2.71894	0.333075	0.0929196	0.00206531	0.0117118	-0.0343948	
