time	tictoc	state	task counter	tube width	phi des	v ropod odom	v ropod cmd	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
109.3	0.00068	1	12	1.5	0.0757313	0.938	0.938	11.4914	2.79906	1.23652	0	0	0	0	0	0	0	0	
109.4	0.000786	1	12	1.5	0.0732134	0.938	0.938	11.5333	2.88589	1.22811	0	0	0	0	0	0	0	0	
109.5	0.000783	1	12	1.5	0.109635	0.938	0.938	11.5578	2.97643	1.23488	0	0	0	0	0	0	0	0	
109.6	0.000847	1	12	1.5	0.105421	0.938	0.838	11.596	3.06313	1.2211	0	0	0	0	0	0	0	-1	
109.7	0.000763	2	12	1.5	0.150107	0.838	0.738	11.6173	3.1488	1.22967	0	0	0	0	0	0	0	-1	
109.8	0.000767	2	12	1.5	0.139502	0.738	0.638	11.6492	3.22931	1.21943	0	0	0	0	0	0	0	-1	
109.9	0.000815	2	12	1.5	0.175729	0.638	0.538	11.6642	3.29594	1.22766	0	0	0	0	0	0	0	-1	
110	0.000781	2	12	1.5	0.161757	0.538	0.438	11.6936	3.39541	1.21807	0	0	0	0	0	0	0	-1	
110.1	0.000738	2	12	1.5	0.187891	0.438	0.338	11.7028	3.44282	1.22527	0	0	0	0	0	0	0	-1	
110.2	0.000764	2	12	1.5	0.173132	0.338	0.335	11.7371	3.55282	1.21447	0	0	0	0	0	0	0	-0.03	
110.3	0.000764	2	12	1.5	0.206226	0.335	0.335	11.7432	3.58589	1.21995	0	0	0	0	0	0	0	0	
110.4	0.000885	2	12	1.5	0.194032	0.335	0.335	11.7649	3.68395	1.21014	0	0	0	0	0	0	0	0	
110.5	0.00085	2	12	1.5	0.209932	0.335	0.335	11.7708	3.71693	1.21594	0	0	0	0	0	0	0	0	
110.6	0.000834	2	12	1.5	0.196683	0.335	0.335	11.7762	3.75	1.22202	0	0	0	0	0	0	0	0	
110.7	0.000923	2	12	1.5	0.182563	0.335	0.335	11.7946	3.81147	1.21284	0	0	0	0	0	0	0	0	
110.8	0.000805	2	12	1.5	0.205518	0.335	0.335	11.7998	3.84456	1.21915	0	0	0	0	0	0	0	0	
110.9	0.00091	2	12	1.5	0.190464	0.335	0.335	11.805	3.87764	1.22523	0	0	0	0	0	0	0	0	
111	0.000927	2	12	1.5	0.176361	0.335	0.335	11.8214	3.94685	1.22237	0	0	0	0	0	0	0	0	
111.1	0.000802	2	12	1.5	0.181851	0.335	0.335	11.8264	3.97999	1.22862	0	0	0	0	0	0	0	0	
111.2	0.000793	2	12	1.5	0.16733	0.335	0.335	11.8313	4.01313	1.2347	0	0	0	0	0	0	0	0	
111.3	0.000833	2	12	1.5	0.153584	0.335	0.335	11.8363	4.04627	1.24056	0	0	0	0	0	0	0	0	
111.4	0.000864	2	12	1.5	0.140823	0.335	0.335	11.8501	4.08671	1.232	0	0	0	0	0	0	0	0	
111.5	0.000896	2	12	1.5	0.160575	0.335	0.335	11.8552	4.11984	1.23786	0	0	0	0	0	0	0	0	
111.6	0.000853	2	12	1.5	0.147643	0.335	0.335	11.8605	4.15292	1.24328	0	0	0	0	0	0	0	0	
111.7	0.000435	2	12	1.5	0.136278	0.335	0.335	11.8657	4.18602	1.24867	0	0	0	0	0	0	0	0	
111.8	0.000948	2	12	1.5	0.125173	0.335	0.335	11.8752	4.20511	1.23811	0	0	0	0	0	0	0	0	
111.9	0.000901	2	12	1.5	0.14784	0.335	0.335	11.8806	4.23818	1.24347	0	0	0	0	0	0	0	0	
112	0.000884	2	12	1.5	0.13664	0.335	0.335	11.886	4.27126	1.24869	0	0	0	0	0	0	0	0	
112.1	0.00097	2	12	1.5	0.126001	0.335	0.335	11.8916	4.3043	1.25355	0	0	0	0	0	0	0	0	
112.2	0.000946	2	12	1.5	0.116553	0.335	0.335	11.8997	4.32645	1.24173	0	0	0	0	0	0	0	0	
112.3	0.000854	2	12	1.5	0.137342	0.335	0.335	11.9052	4.3595	1.24688	0	0	0	0	0	0	0	0	
112.4	0.000832	2	12	1.5	0.12697	0.335	0.335	11.9106	4.39256	1.25189	0	0	0	0	0	0	0	0	
112.5	0.000956	2	12	1.5	0.117146	0.335	0.335	11.9164	4.42558	1.25652	0	0	0	0	0	0	0	0	
112.6	0.000868	2	12	1.5	0.108517	0.335	0.335	11.919	4.42812	1.23833	0	0	0	0	0	0	0	0	
112.7	0.000868	2	12	1.5	0.136602	0.335	0.335	11.9253	4.46102	1.24282	0	0	0	0	0	0	0	0	
112.8	0.000911	2	12	1.5	0.128329	0.335	0.335	11.9315	4.49395	1.24728	0	0	0	0	0	0	0	0	
112.9	0.000944	2	12	1.5	0.120212	0.335	0.335	11.9379	4.52684	1.25142	0	0	0	0	0	0	0	0	
113	0.001015	2	12	1.5	0.113018	0.335	0.335	11.9461	4.54511	1.23801	0	0	0	0	0	0	0	0	
113.1	0.000983	2	12	1.5	0.137257	0.335	0.335	11.9525	4.578	1.24245	0	0	0	0	0	0	0	0	
113.2	0.000909	2	12	1.5	0.129143	0.335	0.335	11.9588	4.6109	1.24679	0	0	0	0	0	0	0	0	
113.3	0.000894	2	12	1.5	0.121336	0.335	0.335	11.9652	4.64379	1.251	0	0	0	0	0	0	0	0	
113.4	0.000952	2	12	1.5	0.113962	0.335	0.335	11.9706	4.66656	1.24293	0	0	0	0	0	0	0	0	
113.5	0.000951	2	12	1.5	0.125352	0.335	0.335	11.9771	4.69943	1.24714	0	0	0	0	0	0	0	0	
113.6	0.000886	2	12	1.5	0.117999	0.335	0.335	11.9835	4.73232	1.25128	0	0	0	0	0	0	0	0	
113.7	0.000882	2	12	1.5	0.110872	0.335	0.335	11.9899	4.7652	1.25524	0	0	0	0	0	0	0	0	
113.8	0.000896	2	12	1.5	0.104271	0.335	0.335	12.0004	4.78705	1.24067	0	0	0	0	0	0	0	0	
113.9	0.000966	2	12	1.5	0.131392	0.335	0.335	12.0071	4.81988	1.24472	0	0	0	0	0	0	0	0	
114	0.001001	2	12	1.5	0.124451	0.335	0.435	12.0135	4.85277	1.24895	0	0	0	0	0	0	0	1	
114.1	0.001032	3	12	1.5	0.116979	0.435	0.469	12.0213	4.89098	1.25339	0	0	0	0	0	0	0	0.34	
114.2	0.001014	3	12	1.5	0.109656	0.469	0.469	12.0319	4.90906	1.23612	0	0	0	0	0	0	0	0	
114.3	0.000936	3	12	1.5	0.142834	0.469	0.469	12.0411	4.95505	1.24213	0	0	0	0	0	0	0	0	
114.4	0.000997	3	12	1.5	0.132015	0.469	0.469	12.0503	5.00104	1.24786	0	0	0	0	0	0	0	0	
114.5	0.001017	3	12	1.5	0.121977	0.469	0.469	12.0594	5.04706	1.25351	0	0	0	0	0	0	0	0	
114.6	0.001014	3	12	1.5	0.112225	0.469	0.469	12.0651	5.05121	1.23994	0	0	0	0	0	0	0	0	
114.7	0.001009	3	12	1.5	0.137757	0.469	0.469	12.0739	5.09728	1.24617	0	0	0	0	0	0	0	0	
114.8	0.001005	3	12	1.5	0.126237	0.469	0.469	12.0828	5.14334	1.25203	0	0	0	0	0	0	0	0	
114.9	0.001008	3	12	1.5	0.115812	0.469	0.469	12.0916	5.18941	1.2577	0	0	0	0	0	0	0	0	
115	0.000931	3	12	1.5	0.105967	0.469	0.469	12.1058	5.23255	1.246	0	0	0	0	0	0	0	0	
115.1	0.000967	3	12	1.5	0.127518	0.469	0.469	12.1147	5.2786	1.25185	0	0	0	0	0	0	0	0	
115.2	0.000938	3	12	1.5	0.11708	0.469	0.469	12.1235	5.32467	1.25754	0	0	0	0	0	0	0	0	
115.3	0.001007	3	12	1.5	0.107141	0.469	0.469	12.1324	5.37073	1.26291	0	0	0	0	0	0	0	0	
115.4	0.001017	3	12	1.5	0.0981367	0.469	0.469	12.1529	5.43044	1.24629	0	0	0	0	0	0	0	0	
115.5	0.001062	3	12	1.5	0.129091	0.469	0.469	12.1619	5.47648	1.25206	0	0	0	0	0	0	0	0	
115.6	0.00109	3	12	1.5	0.118811	0.469	0.469	12.1709	5.5225	1.25748	0	0	0	0	0	0	0	0	
115.7	0.001003	3	12	1.5	0.109546	0.469	0.469	12.18	5.56852	1.26268	0	0	0	0	0	0	0	0	
115.8	0.001018	3	12	1.5	0.100872	0.469	0.469	12.1999	5.62716	1.25068	0	0	0	0	0	0	0	0	
115.9	0.001013	3	12	1.5	0.125171	0.469	0.469	12.2089	5.67319	1.25625	0	0	0	0	0	0	0	0	
116	0.001065	3	12	1.5	0.115345	0.469	0.369	12.2178	5.71923	1.2616	0	0	0	0	0	0	0	-1	
116.1	0.00101	4	12	1.5	0.106136	0.369	0.269	12.2255	5.75994	1.26637	0	0	0	0	0	0	0	-1	
116.2	0.000987	4	12	1.5	0.0979123	0.269	0.201	12.2485	5.81925	1.25897	0	0	0	0	0	0	0	-0.68	
116.3	0.001028	4	12	1.5	0.119354	0.201	0.201	12.2527	5.84203	1.26176	0	0	0	0	0	0	0	0	
116.4	0.001004	4	12	1.5	0.114231	0.201	0.201	12.2564	5.86179	1.26413	0	0	0	0	0	0	0	0	
116.5	0.000951	4	12	1.5	0.109972	0.201	0.201	12.2602	5.88153	1.26631	0	0	0	0	0	0	0	0	
116.6	0.001031	4	12	1.5	0.106196	0.201	0.201	12.2908	5.99158	1.26568	0	0	0	0	0	0	0	0	
116.7	0.001	4	12	1.5	0.113675	0.201	0.201	12.2944	6.01136	1.26806	0	0	0	0	0	0	0	0	
116.8	0.000886	4	12	1.5	0.109287	0.201	0.201	12.298	6.03114	1.27039	0	0	0	0	0	0	0	0	
116.9	0.001039	4	12	1.5	0.105031	0.201	0.201	12.3017	6.0509	1.2726	0	0	0	0	0	0	0	0	
117	0.001035	4	12	1.5	0.101112	0.201	0.201	12.3053	6.07067	1.27483	0	0	0	0	0	0	0	0	
117.1	0.001049	4	12	1.5	0.0971731	0.201	0.201	12.309	6.09044	1.27697	0	0	0	0	0	0	0	0	
117.2	0.000973	4	12	1.5	0.0934723	0.201	0.134	12.3245	6.15021	1.26429	0	0	0	0	0	0	0	-0.67	
117.3	0.001114	5	12	1.5	0.250552	0.134	0.134	12.3268	6.16646	1.26687	0	0	0	0	0	0	0	0	
117.4	0.001003	5	12	1.5	0.407632	0.134	0.234	12.3283	6.17973	1.26933	0	0	0	0	0	0	0	1	
117.5	0.001046	5	12	1.5	0.546529	0.234	0.334	12.3297	6.19841	1.27329	0	0	0	0	0	0	0	1	
117.6	0.001096	5	12	1.5	0.551716	0.334	0.335	12.3308	6.22705	1.28023	0	0	0	0	0	0	0	0.01	
117.7	0.00101	5	12	1.5	0.55885	0.335	0.335	12.3298	6.26031	1.29011	0	0	0	0	0	0	0	0	
117.8	0.000931	5	12	1.5	0.565477	0.335	0.335	12.3414	6.26751	1.27366	0	0	0	0	0	0	0	0	
117.9	0.000988	5	12	1.5	0.583777	0.335	0.335	12.3338	6.30009	1.28947	0	0	0	0	0	0	0	0	
118	0.001017	5	12	1.5	0.697812	0.335	0.335	12.3261	6.31778	1.28369	0	0	0	0	0	0	0	0	
118.1	0.000995	5	12	1.5	0.761209	0.335	0.335	12.3158	6.34949	1.30143	0	0	0	0	0	0	0	0	
118.2	0.001051	5	12	1.5	0.8973	0.335	0.335	12.3148	6.37159	1.306	0	0	0	0	0	0	0	0	
118.3	0.000971	5	12	1.5	0.993929	0.335	0.335	12.2997	6.40113	1.32709	0	0	0	0	0	0	0	0	
118.4	0.001052	5	12	1.5	1.11688	0.335	0.335	12.289	6.42163	1.34284	0	0	0	0	0	0	0	0	
118.5	0.001011	5	12	1.5	1.20191	0.335	0.335	12.2676	6.44697	1.368	0	0	0	0	0	0	0	0	
118.6	0.001014	5	12	1.5	1.29882	0.335	0.335	12.2707	6.45533	1.36165	0	0	0	0	0	0	0	0	
118.7	0.000938	5	12	1.5	1.33549	0.335	0.335	12.2409	6.48925	1.40113	0	0	0	0	0	0	0	0	
118.8	0.001036	5	12	1.5	1.46045	0.335	0.335	12.2143	6.51917	1.4425	0	0	0	0	0	0	0	0	
118.9	0.000966	5	12	1.5	1.43458	0.335	0.335	12.1851	6.53522	1.47193	0	0	0	0	0	0	0	0	
119	0.001002	5	12	1.5	1.41128	0.335	0.335	12.1892	6.53728	1.46326	0	0	0	0	0	0	0	0	
119.1	0.001012	5	12	1.5	1.42189	0.335	0.335	12.1584	6.55016	1.49374	0	0	0	0	0	0	0	0	
119.2	0.00091	5	12	1.5	1.39525	0.335	0.335	12.1561	6.55674	1.49352	0	0	0	0	0	0	0	0	
119.3	0.000997	5	12	1.5	1.3994	0.335	0.335	12.1246	6.56808	1.52422	0	0	0	0	0	0	0	0	
119.4	0.000981	5	12	1.5	1.37144	0.335	0.335	12.1279	6.56699	1.52288	0	0	0	0	0	0	0	0	
119.5	0.000971	5	12	1.5	1.37256	0.335	0.335	12.0961	6.5774	1.5536	0	0	0	0	0	0	0	0	
119.6	0.000987	5	12	1.5	1.34392	0.335	0.335	12.0969	6.57592	1.5519	0	0	0	0	0	0	0	0	
119.7	0.000946	5	12	1.5	1.34478	0.335	0.335	12.0648	6.58535	1.58266	0	0	0	0	0	0	0	0	
119.8	0.000988	5	12	1.5	1.31543	0.335	0.335	12.0726	6.58456	1.57633	0	0	0	0	0	0	0	0	
119.9	0.000957	5	12	1.5	1.3224	0.335	0.335	12.0403	6.59343	1.60703	0	0	0	0	0	0	0	0	
120	0.000935	5	12	1.5	1.29271	0.335	0.335	12.0462	6.59285	1.60381	0	0	0	0	0	0	0	0	
120.1	0.000991	5	12	1.5	1.29642	0.335	0.335	12.0138	6.60148	1.63432	0	0	0	0	0	0	0	0	
120.2	0.000985	5	12	1.5	1.26676	0.335	0.335	12.0159	6.59965	1.62939	0	0	0	0	0	0	0	0	
120.3	0.000926	5	12	1.5	1.27081	0.335	0.335	11.9834	6.60766	1.65986	0	0	0	0	0	0	0	0	
120.4	0.000958	5	12	1.5	1.24076	0.335	0.335	11.9897	6.60737	1.65527	0	0	0	0	0	0	0	0	
120.5	0.000893	5	12	1.5	1.24609	0.335	0.335	11.9572	6.61547	1.68544	0	0	0	0	0	0	0	0	
120.6	0.001001	5	12	1.5	1.21641	0.335	0.335	11.9675	6.61213	1.68346	0	0	0	0	0	0	0	0	
120.7	0.000978	5	12	1.5	1.21773	0.335	0.335	11.9348	6.6195	1.71359	0	0	0	0	0	0	0	0	
120.8	0.000931	5	12	1.5	1.18759	0.335	0.335	11.9389	6.61718	1.70757	0	0	0	0	0	0	0	0	
120.9	0.000948	5	12	1.5	1.19269	0.335	0.335	11.9062	6.62458	1.7374	0	0	0	0	0	0	0	0	
121	0.001021	5	12	1.5	1.16287	0.335	0.335	11.9098	6.62417	1.73552	0	0	0	0	0	0	0	0	
121.1	0.000916	5	12	1.5	1.16501	0.335	0.335	11.877	6.63137	1.7651	0	0	0	0	0	0	0	0	
121.2	0.000892	5	12	1.5	1.13529	0.335	0.335	11.8805	6.62944	1.7624	0	0	0	0	0	0	0	0	
121.3	0.000929	5	12	1.5	1.13725	0.335	0.335	11.8477	6.63655	1.79168	0	0	0	0	0	0	0	0	
121.4	0.000932	5	12	1.5	1.10777	0.335	0.335	11.8546	6.63305	1.79092	0	0	0	0	0	0	0	0	
121.5	0.000939	5	12	1.5	1.10727	0.335	0.335	11.8219	6.64012	1.81984	0	0	0	0	0	0	0	0	
121.6	0.000954	5	12	1.5	1.07813	0.335	0.335	11.8257	6.64079	1.82531	0	0	0	0	0	0	0	0	
121.7	0.00092	5	12	1.5	1.07366	0.335	0.335	11.793	6.64795	1.85369	0	0	0	0	0	0	0	0	
121.8	0.000895	5	12	1.5	1.04511	0.335	0.335	11.7987	6.64641	1.85606	0	0	0	0	0	0	0	0	
121.9	0.000924	5	12	1.5	1.0426	0.335	0.335	11.766	6.65369	1.88391	0	0	0	0	0	0	0	0	
122	0.000896	5	12	1.5	1.01467	0.335	0.335	11.7619	6.65059	1.89114	0	0	0	0	0	0	0	0	
122.1	0.000869	5	12	1.5	1.00482	0.335	0.335	11.7212	6.65769	1.92914	0	0	0	0	0	0	0	0	
122.2	0.000973	5	12	1.5	0.965436	0.335	0.335	11.6789	6.66389	1.97441	0	0	0	0	0	0	0	0	
122.3	0.000963	5	12	1.5	0.917975	0.335	0.335	11.6457	6.66947	2.0012	0	0	0	0	0	0	0	0	
122.4	0.000938	5	12	1.5	0.889943	0.335	0.335	11.6433	6.66769	2.01172	0	0	0	0	0	0	0	0	
122.5	0.000925	5	12	1.5	0.87791	0.335	0.335	11.5981	6.67075	2.05483	0	0	0	0	0	0	0	0	
122.6	0.000953	5	12	1.5	0.830145	0.335	0.335	11.5477	6.6754	2.10192	0	0	0	0	0	0	0	0	
122.7	0.000971	5	12	1.5	0.778675	0.335	0.335	11.5146	6.68085	2.12637	0	0	0	0	0	0	0	0	
122.8	0.00094	5	12	1.5	0.752895	0.335	0.335	11.5133	6.67382	2.13513	0	0	0	0	0	0	0	0	
122.9	0.000906	5	12	1.5	0.739376	0.335	0.335	11.4641	6.67569	2.1742	0	0	0	0	0	0	0	0	
123	0.000817	5	12	1.5	0.694311	0.335	0.335	11.4237	6.67776	2.21308	0	0	0	0	0	0	0	0	
123.1	0.000944	5	12	1.5	0.650852	0.335	0.335	11.3907	6.68376	2.23469	0	0	0	0	0	0	0	0	
123.2	0.000921	5	12	1.5	0.628195	0.335	0.335	11.3926	6.67476	2.24085	0	0	0	0	0	0	0	0	
123.3	0.000877	5	12	1.5	0.601552	0.335	0.335	11.3506	6.68064	2.27288	0	0	0	0	0	0	0	0	
123.4	0.000909	5	12	1.5	0.531789	0.335	0.335	11.2994	6.6868	2.30507	0	0	0	0	0	0	0	0	
123.5	0.00095	5	12	1.5	0.455282	0.335	0.335	11.2665	6.694	2.32353	0	0	0	0	0	0	0	0	
123.6	0.0008	5	12	1.5	0.418238	0.335	0.335	11.2324	6.69758	2.34305	0	0	0	0	0	0	0	0	
123.7	0.000812	5	12	1.5	0.37356	0.335	0.335	11.1999	6.70627	2.35928	0	0	0	0	0	0	0	0	
123.8	0.000915	5	12	1.5	0.346742	0.335	0.335	11.1604	6.71271	2.37329	0	0	0	0	0	0	0	0	
123.9	0.000909	5	12	1.5	0.316228	0.335	0.335	11.1286	6.7235	2.38681	0	0	0	0	0	0	0	0	
124	0.000851	5	12	1.5	0.301885	0.335	0.335	11.0977	6.73368	2.3951	0	0	0	0	0	0	0	0	
124.1	0.000797	5	12	1.5	0.295031	0.335	0.335	11.0664	6.74564	2.40688	0	0	0	0	0	0	0	0	
124.2	0.000855	5	12	1.5	0.288853	0.335	0.335	11.0352	6.75813	2.4178	0	0	0	0	0	0	0	0	
124.3	0.000914	5	12	1.5	0.286542	0.335	0.335	11.0247	6.76025	2.41936	0	0	0	0	0	0	0	0	
124.4	0.000939	5	12	1.5	0.285806	0.335	0.335	10.9937	6.77313	2.42953	0	0	0	0	0	0	0	0	
124.5	0.000844	5	12	1.5	0.287806	0.335	0.335	10.9627	6.78587	2.43951	0	0	0	0	0	0	0	0	
124.6	0.000788	5	12	1.5	0.29195	0.335	0.335	10.9403	6.79787	2.43948	0	0	0	0	0	0	0	0	
124.7	0.000902	5	12	1.5	0.307051	0.335	0.335	10.9093	6.81063	2.44914	0	0	0	0	0	0	0	0	
124.8	0.000895	5	12	1.5	0.314919	0.335	0.335	10.8385	6.82666	2.45883	0	0	0	0	0	0	0	0	
124.9	0.000959	5	12	1.5	0.347959	0.335	0.335	10.8072	6.83847	2.46882	0	0	0	0	0	0	0	0	
125	0.000914	5	12	1.5	0.366254	0.335	0.335	10.7756	6.84971	2.47904	0	0	0	0	0	0	0	0	
125.1	0.000877	5	12	1.5	0.384263	0.335	0.335	10.744	6.86056	2.48932	0	0	0	0	0	0	0	0	
125.2	0.000861	5	12	1.5	0.402127	0.335	0.335	10.7255	6.86916	2.49104	0	0	0	0	0	0	0	0	
125.3	0.000898	5	12	1.5	0.417226	0.335	0.335	10.6934	6.87858	2.50229	0	0	0	0	0	0	0	0	
125.4	0.000878	5	12	1.5	0.433971	0.335	0.335	10.6601	6.89499	2.50523	0	0	0	0	0	0	0	0	
125.5	0.00091	5	12	1.5	0.460864	0.335	0.235	10.6275	6.90261	2.5177	0	0	0	0	0	0	0	-1	
125.6	0.000824	1	14	1.5	0.303784	0.235	0.335	10.5999	6.91494	2.5271	0	0	0	0	0	0	0	1	
125.7	0.000843	1	14	1.5	0.244574	0.335	0.435	10.5719	6.9222	2.53674	0	0	0	0	0	0	0	1	
125.8	0.000917	1	14	1.5	0.228251	0.435	0.535	10.5304	6.93207	2.55175	0	0	0	0	0	0	0	1	
125.9	0.000903	1	14	1.5	0.201934	0.535	0.635	10.4828	6.94405	2.56714	0	0	0	0	0	0	0	1	
126	0.000828	1	14	1.5	0.177496	0.635	0.735	10.426	6.96019	2.58321	0	0	0	0	0	0	0	1	
126.1	0.000851	1	14	1.5	0.156628	0.735	0.835	10.4477	6.95233	2.57368	0	0	0	0	0	0	0	1	
126.2	0.000861	1	14	1.5	0.166657	0.835	0.935	10.3733	6.97899	2.5898	0	0	0	0	0	0	0	1	
126.3	0.000876	1	14	1.5	0.157001	0.935	0.938	10.2898	7.00975	2.60587	0	0	0	0	0	0	0	0.03	
126.4	0.000882	1	14	1.5	0.150663	0.938	0.938	10.296	7.00743	2.60134	0	0	0	0	0	0	0	0	
126.5	0.000953	1	14	1.5	0.156081	0.938	0.938	10.208	7.0401	2.61705	0	0	0	0	0	0	0	0	
126.6	0.000822	1	14	1.5	0.151467	0.938	0.938	10.1718	7.06484	2.6161	0	0	0	0	0	0	0	0	
126.7	0.000804	1	14	1.5	0.180626	0.938	0.938	10.0837	7.09707	2.63098	0	0	0	0	0	0	0	0	
126.8	0.000898	1	14	1.5	0.175651	0.938	0.938	10.0202	7.12861	2.62375	0	0	0	0	0	0	0	0	
126.9	0.000835	1	14	1.5	0.217129	0.938	0.938	9.9317	7.15947	2.6393	0	0	0	0	0	0	0	0	
127	0.000837	1	14	1.5	0.207339	0.938	0.938	9.84181	7.20162	2.63399	0	0	0	0	0	0	0	0	
127.1	0.000858	1	14	1.5	0.256061	0.938	0.938	9.75219	7.22911	2.65185	0	0	0	0	0	0	0	0	
127.2	0.000781	1	14	1.5	0.233642	0.938	0.938	9.65117	7.27361	2.65028	0	0	0	0	0	0	0	0	
127.3	0.00088	1	14	1.5	0.276125	0.938	0.938	9.56041	7.29709	2.67049	0	0	0	0	0	0	0	0	
127.4	0.0009	1	14	1.5	0.23972	0.938	0.938	9.45361	7.32144	2.661	0	0	0	0	0	0	0	0	
127.5	0.000864	1	14	1.5	0.254225	0.938	0.938	9.36221	7.34255	2.6825	0	0	0	0	0	0	0	0	
127.6	0.000846	1	14	1.5	0.212257	0.938	0.938	9.33637	7.34721	2.66924	0	0	0	0	0	0	0	0	
127.7	0.000865	1	14	1.5	0.233111	0.938	0.938	9.18537	7.37259	2.69319	0	0	0	0	0	0	0	0	
127.8	0.000839	1	14	1.5	0.171287	0.938	0.938	9.03548	7.3942	2.71967	0	0	0	0	0	0	0	0	
127.9	0.000916	1	14	1.5	0.109858	0.938	0.938	8.94383	7.41464	2.73687	0	0	0	0	0	0	0	0	
128	0.000873	1	14	1.5	0.0858685	0.938	0.938	8.92706	7.41683	2.73697	0	0	0	0	0	0	0	0	
128.1	0.000785	1	14	1.5	0.0833976	0.938	0.938	8.83587	7.43911	2.75101	0	0	0	0	0	0	0	0	
128.2	0.000873	1	14	1.5	0.0677353	0.938	0.938	8.7325	7.45983	2.75911	0	0	0	0	0	0	0	0	
128.3	0.000921	1	14	1.5	0.0545987	0.938	0.938	8.64242	7.48608	2.76755	0	0	0	0	0	0	0	0	
128.4	0.000833	1	14	1.5	0.0508075	0.938	0.938	8.5294	7.52434	2.76182	0	0	0	0	0	0	0	0	
128.5	0.000901	1	14	1.5	0.0677136	0.938	0.938	8.4397	7.5518	2.76887	0	0	0	0	0	0	0	0	
128.6	0.000985	1	14	1.5	0.0663364	0.938	0.938	8.32037	7.59251	2.74482	0	0	0	0	0	0	0	0	
128.7	0.000908	1	14	1.5	0.108669	0.938	0.838	8.23126	7.62175	2.75164	0	0	0	0	0	0	0	-1	
128.8	0.000892	2	14	1.5	0.109691	0.838	0.738	8.12743	7.66086	2.73455	0	0	0	0	0	0	0	-1	
128.9	0.00086	2	14	1.5	0.153766	0.738	0.638	8.05295	7.68496	2.74134	0	0	0	0	0	0	0	-1	
129	0.00097	2	14	1.5	0.152417	0.638	0.538	7.93452	7.73528	2.71738	0	0	0	0	0	0	0	-1	
129.1	0.00086	2	14	1.5	0.228906	0.538	0.438	7.87851	7.75131	2.72524	0	0	0	0	0	0	0	-1	
129.2	0.000969	2	14	1.5	0.218763	0.438	0.338	7.74022	7.79431	2.71926	0	0	0	0	0	0	0	-1	
129.3	0.001021	2	14	1.5	0.246863	0.338	0.335	7.70304	7.8035	2.7257	0	0	0	0	0	0	0	-0.03	
129.4	0.001011	2	14	1.5	0.234828	0.335	0.335	7.57333	7.84087	2.7166	0	0	0	0	0	0	0	0	
129.5	0.000942	2	14	1.5	0.263108	0.335	0.335	7.54051	7.84749	2.72365	0	0	0	0	0	0	0	0	
129.6	0.000938	2	14	1.5	0.246658	0.335	0.335	7.42612	7.86633	2.72765	0	0	0	0	0	0	0	0	
129.7	0.000867	2	14	1.5	0.222289	0.335	0.335	7.39321	7.8726	2.7347	0	0	0	0	0	0	0	0	
129.8	0.000979	2	14	1.5	0.206447	0.335	0.335	7.27349	7.89645	2.7294	0	0	0	0	0	0	0	0	
129.9	0.000903	2	14	1.5	0.206326	0.335	0.335	7.24047	7.90219	2.7369	0	0	0	0	0	0	0	0	
130	0.000966	2	14	1.5	0.189357	0.335	0.335	7.20746	7.90805	2.74405	0	0	0	0	0	0	0	0	
130.1	0.00097	2	14	1.5	0.173819	0.335	0.335	7.17443	7.91377	2.75112	0	0	0	0	0	0	0	0	
130.2	0.000959	2	14	1.5	0.158807	0.335	0.335	7.12843	7.92283	2.74283	0	0	0	0	0	0	0	0	
130.3	0.001064	2	14	1.5	0.168502	0.335	0.335	7.09548	7.92899	2.74951	0	0	0	0	0	0	0	0	
130.4	0.000988	2	14	1.5	0.155022	0.335	0.335	7.06258	7.9354	2.75576	0	0	0	0	0	0	0	0	
130.5	0.001016	2	14	1.5	0.143082	0.335	0.335	7.02971	7.94195	2.76169	0	0	0	0	0	0	0	0	
130.6	0.001001	2	14	1.5	0.132254	0.335	0.335	7.00009	7.94458	2.75109	0	0	0	0	0	0	0	0	
130.7	0.000967	2	14	1.5	0.141005	0.335	0.335	6.96726	7.95131	2.75699	0	0	0	0	0	0	0	0	
130.8	0.001012	2	14	1.5	0.130553	0.335	0.335	6.93443	7.95808	2.76267	0	0	0	0	0	0	0	0	
130.9	0.001026	2	14	1.5	0.120844	0.335	0.335	6.90167	7.96513	2.76791	0	0	0	0	0	0	0	0	
131	0.00098	2	14	1.5	0.112469	0.335	0.335	6.86886	7.97202	2.77314	0	0	0	0	0	0	0	0	
131.1	0.00097	2	14	1.5	0.104149	0.335	0.335	6.8361	7.97908	2.77804	0	0	0	0	0	0	0	0	
131.2	0.001	2	14	1.5	0.0967612	0.335	0.335	6.85682	7.96798	2.75585	0	0	0	0	0	0	0	0	
131.3	0.001064	2	14	1.5	0.117739	0.335	0.335	6.82423	7.97582	2.76054	0	0	0	0	0	0	0	0	
131.4	0.000973	2	14	1.5	0.111272	0.335	0.335	6.7917	7.98383	2.76493	0	0	0	0	0	0	0	0	
131.5	0.000924	2	14	1.5	0.105617	0.335	0.335	6.75922	7.99208	2.76895	0	0	0	0	0	0	0	0	
131.6	0.001052	2	14	1.5	0.100866	0.335	0.335	6.72673	8.00026	2.77291	0	0	0	0	0	0	0	0	
