time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
16	0.000279	5	0	1.5	0.257691	0.348928	3.76293	0.995848	-0.824188	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	-0.0557107	
16.1	0.000274	5	0	1.5	0.203975	0.335398	3.76293	0.995848	-0.824188	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	-0.00159246	
16.2	0.000274	5	0	1.5	0.203975	0.339199	3.76293	0.995848	-0.824188	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	-0.0167965	
16.3	0.000274	5	0	1.5	0.203975	0.329322	3.85157	0.958588	-0.794137	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0227126	
16.4	0.000252	5	0	1.5	0.176086	0.322282	3.85157	0.958588	-0.794137	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0508728	
16.5	0.000273	5	0	1.5	0.176086	0.325701	3.93422	0.917241	-0.757662	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0371956	
16.6	0.000268	5	0	1.5	0.175131	0.322172	3.93422	0.917241	-0.757662	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0513111	
16.7	0.000265	5	0	1.5	0.175131	0.321884	3.93422	0.917241	-0.757662	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0524628	
16.8	0.000286	5	0	1.5	0.175131	0.313425	4.03424	0.868596	-0.732616	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0862992	
16.9	0.00029	5	0	1.5	0.227928	0.316617	4.03424	0.868596	-0.732616	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0735333	
17	0.000267	5	0	1.5	0.227928	0.327486	4.03424	0.868596	-0.732616	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0300557	
17.1	0.00026	5	0	1.5	0.227928	0.319418	4.11317	0.823	-0.711562	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0623279	
17.2	0.000261	5	0	1.5	0.270966	0.311536	4.11317	0.823	-0.711562	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0938565	
17.3	0.000271	5	0	1.5	0.270966	0.320539	4.11317	0.823	-0.711562	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0578432	
17.4	0.000267	5	0	1.5	0.270966	0.321225	4.21044	0.775082	-0.684963	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0551014	
17.5	0.000268	5	0	1.5	0.320315	0.317031	4.21044	0.775082	-0.684963	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.071875	
17.6	0.000264	5	0	1.5	0.320315	0.31655	4.21044	0.775082	-0.684963	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0738011	
17.7	0.000264	5	0	1.5	0.320315	0.318353	4.28023	0.743764	-0.660356	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.0665872	
17.8	0.000261	5	0	1.5	0.348946	0.30995	4.28023	0.743764	-0.660356	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.100202	
17.9	0.000248	5	0	1.5	0.348946	0.31656	4.36576	0.708885	-0.629651	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.5	
18	0.000224	1	2	1.5	0.162683	0.319784	4.36576	0.708885	-0.629651	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.5	
18.1	0.000223	1	2	1.5	0.162683	0.339841	4.36576	0.708885	-0.629651	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.5	
18.2	0.000228	1	2	1.5	0.162683	0.336147	4.46429	0.680499	-0.601445	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.5	
18.3	0.000226	1	2	1.5	0.130532	0.362754	4.46429	0.680499	-0.601445	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	0.5	
18.4	0.000239	1	2	1.5	0.130532	0.381831	4.46429	0.680499	-0.601445	6.94522	1.76632	1.3179	0.144384	0.03	0	0	0.5	
18.5	0.000243	1	2	1.5	0.130532	0.389606	4.57186	0.638125	-0.574845	6.95916	1.78391	1.3139	0.146404	0.03	0.0012853	0.00156032	0.5	
18.6	0.00025	1	2	1.5	0.121078	0.401917	4.57186	0.638125	-0.574845	6.95248	1.78166	1.3169	0.159114	0.03	0.000322755	0.00226992	0.5	
18.7	0.000253	1	2	1.5	0.121078	0.423513	4.57186	0.638125	-0.574845	6.95765	1.83435	1.30969	0.161549	0.03	0.00248934	0.0252754	0.5	
18.8	0.000252	1	2	1.5	0.121078	0.440948	4.67894	0.599488	-0.551961	6.96183	1.82369	1.31412	0.163559	0.03	0.00404193	0.0211403	0.5	
18.9	0.000245	1	2	1.5	0.110732	0.464824	4.67894	0.599488	-0.551961	6.96641	1.85201	1.32952	0.151899	0.03	0.00563894	0.0335339	0.5	
19	0.000247	1	2	1.5	0.110732	0.48631	4.67894	0.599488	-0.551961	7.07682	2.28936	1.31021	0.246148	0.03	0.0159623	0.0673069	0.5	
19.1	0.000249	1	2	1.5	0.110732	0.486474	4.77847	0.553994	-0.530141	6.99068	1.91194	1.33729	0.15233	0.03	0.0192282	0.0577095	0.5	
19.2	0.000259	1	2	1.5	0.114184	0.507821	4.77847	0.553994	-0.530141	7.06406	2.28968	1.31521	0.245726	0.03	0.00813991	0.0594177	0.5	
19.3	0.000257	1	2	1.5	0.114184	0.543453	4.89256	0.495117	-0.510301	7.06406	2.28968	1.31521	0.245726	0.03	0.00813991	0.0594177	0.5	
19.4	0.000253	1	2	1.5	0.134086	0.542418	4.89256	0.495117	-0.510301	7.08596	2.39563	1.32573	0.245316	0.03	0.0295404	0.158709	0.5	
19.5	0.000266	1	2	1.5	0.134086	0.573749	4.89256	0.495117	-0.510301	7.09126	2.41742	1.19012	0.244836	0.03	0.0306972	0.159005	0.5	
19.6	0.000247	1	2	1.5	0.134086	0.618294	5.03089	0.427966	-0.492437	6.97129	2.11416	1.28489	0.244375	0.03	-0.0575859	-0.0642962	0.5	
19.7	0.000251	1	2	1.5	0.160605	0.617542	5.03089	0.427966	-0.492437	6.97536	2.10485	1.34692	0.243628	0.03	-0.0475949	-0.0652057	0.5	
19.8	0.000265	1	2	1.5	0.160605	0.633482	5.03089	0.427966	-0.492437	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
19.9	0.000254	1	2	1.5	0.160605	0.664102	5.17346	0.375062	-0.469485	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
20	0.000258	1	2	1.5	0.155008	0.712888	5.17346	0.375062	-0.469485	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
20.1	0.000261	1	2	1.5	0.155008	0.710431	5.3532	0.310038	-0.446689	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
20.2	0.000273	1	2	1.5	0.15391	0.754064	5.3532	0.310038	-0.446689	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
20.3	0.000268	1	2	1.5	0.15391	0.766105	5.48604	0.268193	-0.422164	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
20.4	0.000255	1	2	1.5	0.13244	0.778213	5.48604	0.268193	-0.422164	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.5	
20.5	0.000301	1	2	1.5	0.13244	0.814358	5.64023	0.224277	-0.399138	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.494567	
20.6	0.000262	1	2	1.5	0.110245	0.83199	5.64023	0.224277	-0.399138	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.424038	
20.7	0.000261	1	2	1.5	0.110245	0.859573	5.79807	0.183055	-0.373707	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.313707	
20.8	0.000247	1	2	1.5	0.0830329	0.899173	5.79807	0.183055	-0.373707	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.155307	
20.9	0.000242	1	2	1.5	0.0830329	0.904511	5.95944	0.134504	-0.349399	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.133956	
21	0.000247	1	2	1.5	0.0668557	0.93447	5.95944	0.134504	-0.349399	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.0141186	
21.1	0.000245	1	2	1.5	0.0668557	0.915541	6.13601	0.0828981	-0.325871	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	0.0898362	
21.2	0.000247	1	2	1.5	0.0524139	0.958768	6.13601	0.0828981	-0.325871	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.0830719	
21.3	0.000251	1	2	1.5	0.0524139	0.979223	6.32014	0.0419182	-0.316504	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.16489	
21.4	0.00026	1	2	1.5	0.0413947	0.970429	6.32014	0.0419182	-0.316504	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.129718	
21.5	0.000254	1	2	1.5	0.0413947	0.982019	6.50605	-0.0130929	-0.298642	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.176074	
21.6	0.00025	1	2	1.5	0.0349613	0.99001	6.50605	-0.0130929	-0.298642	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.208042	
21.7	0.000261	1	2	1.5	0.0349613	0.990371	6.70207	-0.0700211	-0.298432	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.209482	
21.8	0.000259	1	2	1.5	0.0418954	0.982736	6.70207	-0.0700211	-0.298432	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.178945	
21.9	0.000256	1	2	1.5	0.0418954	0.99831	6.9014	-0.129758	-0.287211	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.241239	
22	0.000255	1	2	1.5	0.0415646	0.983341	6.9014	-0.129758	-0.287211	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.181363	
22.1	0.000263	1	2	1.5	0.0415646	0.985232	7.11203	-0.168671	-0.278312	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.188927	
22.2	0.00026	1	2	1.5	0.0266969	0.983869	7.11203	-0.168671	-0.278312	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.183477	
22.3	0.000302	1	2	1.5	0.0266969	0.987459	7.30609	-0.215801	-0.273253	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
22.4	0.000293	2	2	1.5	0.0235933	0.996544	7.30609	-0.215801	-0.273253	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
22.5	0.000276	2	2	1.5	0.0235933	0.978391	7.51119	-0.257154	-0.274529	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
22.6	0.000281	2	2	1.5	0.0197244	0.965908	7.51119	-0.257154	-0.274529	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
22.7	0.000281	2	2	1.5	0.0197244	0.957107	7.70476	-0.3029	-0.269892	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
22.8	0.000282	2	2	1.5	0.0166453	0.938167	7.70476	-0.3029	-0.269892	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
22.9	0.000292	2	2	1.5	0.0166453	0.941633	7.90417	-0.347389	-0.267248	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23	0.000282	2	2	1.5	0.0135475	0.921122	7.90417	-0.347389	-0.267248	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.1	0.000296	2	2	1.5	0.0135475	0.908223	8.10569	-0.402765	-0.256446	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.2	0.000289	2	2	1.5	0.0115286	0.889428	8.10569	-0.402765	-0.256446	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.3	0.000291	2	2	1.5	0.0115286	0.877976	8.30202	-0.447464	-0.242486	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.4	0.000297	2	2	1.5	0.00536019	0.852261	8.30202	-0.447464	-0.242486	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.5	0.00029	2	2	1.5	0.00536019	0.839345	8.48828	-0.488761	-0.237052	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.6	0.000296	2	2	1.5	0.00292151	0.835357	8.48828	-0.488761	-0.237052	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.7	0.000331	2	2	1.5	0.00292151	0.80881	8.66083	-0.538876	-0.232486	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.8	0.000316	3	2	1.5	0.00382522	0.789939	8.66083	-0.538876	-0.232486	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
23.9	0.000322	3	2	1.5	0.00382522	0.770958	8.82414	-0.585492	-0.231919	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24	0.000329	3	2	1.5	0.0055924	0.759155	8.82414	-0.585492	-0.231919	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.1	0.000337	3	2	1.5	0.0055924	0.731572	8.97617	-0.627163	-0.240093	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.2	0.000324	3	2	1.5	0.0101796	0.712026	8.97617	-0.627163	-0.240093	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.3	0.000326	3	2	1.5	0.0101796	0.702513	9.13725	-0.67488	-0.237317	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.4	0.000309	3	2	1.5	0.0124886	0.663304	9.13725	-0.67488	-0.237317	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.5	0.000333	3	2	1.5	0.0124886	0.653897	9.13725	-0.67488	-0.237317	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.6	0.000323	3	2	1.5	0.0124886	0.634127	9.33908	-0.71525	-0.234055	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.7	0.000308	3	2	1.5	0.00797021	0.601426	9.33908	-0.71525	-0.234055	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.8	0.000332	3	2	1.5	0.00797021	0.616379	9.33908	-0.71525	-0.234055	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
24.9	0.000326	3	2	1.5	0.00797021	0.560069	9.49737	-0.750891	-0.238686	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
25	0.00034	4	2	1.5	0.0087843	0.543943	9.49737	-0.750891	-0.238686	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
25.1	0.000329	4	2	1.5	0.0087843	0.526403	9.65161	-0.783395	-0.242458	6.97011	2.10651	1.25655	0.242755	0.03	-0.0489124	-0.0612459	-0.5	
25.2	0.000673	4	2	1.5	0.0085075	0.49459	9.65161	-0.783395	-0.242458	11.2418	1.44736	-0.207022	0.178209	0.03	0.0172141	-0.00795006	-0.5	
25.3	0.000584	4	2	1.5	0.0085075	0.472718	9.65161	-0.783395	-0.242458	11.2762	1.4443	-0.212471	0.243069	0.03	0.0174489	-0.00538718	-0.5	
25.4	0.000686	4	2	1.5	0.0085075	0.445361	9.79143	-0.814216	-0.244459	11.2952	1.43996	-0.225358	0.282373	0.03	0.0168033	-0.00529375	-0.5	
25.5	0.000605	4	2	1.5	0.00820034	0.418437	9.79143	-0.814216	-0.244459	11.3932	1.55314	-0.237097	0.341483	0.03	0.0563959	0.0740569	-0.5	
25.6	0.000702	4	2	1.5	0.00820034	0.404438	9.79143	-0.814216	-0.244459	11.3462	1.48716	-0.243291	0.385889	0.03	0.0419294	0.0355708	-0.5	
25.7	0.000649	4	2	1.5	0.00820034	0.338178	9.93331	-0.858709	-0.246183	11.3885	1.44375	-0.243559	0.463127	0.03	0.0413354	0.00473511	-0.5	
25.8	0.000745	5	2	1.5	0.400899	0.343211	9.93331	-0.858709	-0.246183	11.3764	1.44198	-0.235783	0.496544	0.03	0.0421249	0.0011517	-0.0328442	
25.9	0.000873	5	2	1.5	0.560039	0.313677	9.93331	-0.858709	-0.246183	11.3764	1.44198	-0.235783	0.496544	0.03	0.0421249	0.0011517	0.0852908	
26	0.000832	5	2	1.5	0.560039	0.305423	9.93331	-0.858709	-0.246183	11.3764	1.44198	-0.235783	0.496544	0.03	0.0421249	0.0011517	0.118308	
26.1	0.000769	5	2	1.5	0.560039	0.289238	10.0753	-0.892273	-0.240227	11.3764	1.44198	-0.235783	0.496544	0.03	0.0421249	0.0011517	0.183048	
26.2	0.000341	5	2	1.5	0.615413	0.280645	10.0753	-0.892273	-0.240227	11.3864	1.42326	-0.230429	0.528753	0.03	0.01361	-0.0182001	0.21742	
26.3	0.000641	5	2	1.5	0.615413	0.275184	10.0753	-0.892273	-0.240227	11.549	1.3011	-0.326136	0.174828	0.03	0.00464289	-0.0801997	0.239264	
26.4	0.000291	10	4	1.5	0.402411	0.265729	10.1541	-0.868037	-0.205026	11.4252	1.37462	-0.256425	0.433784	0.03	0.00381833	-0.0624983	-0.5	
26.5	0.000302	10	4	1.5	0.79511	0.259724	10.1541	-0.868037	-0.205026	11.39	1.39561	-0.237899	0.497016	0.03	0.000152138	-0.0476665	-0.5	
26.6	0.000306	10	4	1.5	1.18781	0.244682	10.2043	-0.848341	-0.179924	11.3689	1.40593	-0.228318	0.511088	0.03	-0.00715127	-0.0416133	-0.442728	
26.7	0.000306	10	4	1.5	1.58051	0.231553	10.2043	-0.848341	-0.179924	11.3659	1.40748	-0.220973	0.521598	0.03	-0.00471907	-0.0369466	0.413788	
26.8	0.000306	10	4	1.5	1.66544	0.208481	10.2043	-0.848341	-0.179924	11.368	1.40431	-0.228393	0.520612	0.03	-0.00357627	-0.0372969	0.5	
26.9	0.000312	10	4	1.5	1.66544	0.179408	10.2659	-0.821011	-0.151383	11.3511	1.40004	-0.222231	0.520608	0.03	-0.0179686	-0.0366847	0.5	
27	0.000313	10	4	1.5	1.67176	0.168649	10.2945	-0.789462	-0.120824	11.3569	1.3899	-0.222584	0.520585	0.03	-0.0135402	-0.0415352	0.5	
27.1	0.000306	10	4	1.5	1.6545	0.132786	10.2945	-0.789462	-0.120824	11.3554	1.40685	-0.223715	0.504934	0.03	-0.00617117	-0.0222584	0.5	
27.2	0.000312	10	4	1.5	1.6545	0.126996	10.2945	-0.789462	-0.120824	11.359	1.39506	-0.218385	0.512038	0.03	-0.00577131	-0.0285869	0.5	
27.3	0.000307	10	4	1.5	1.6545	0.109017	10.3086	-0.749696	-0.0924926	11.3558	1.40332	-0.209736	0.510897	0.03	-0.00765331	-0.0170198	0.5	
27.4	0.000308	10	4	1.5	1.62918	0.107123	10.3086	-0.749696	-0.0924926	11.3634	1.41867	-0.218996	0.498011	0.03	-0.00634171	-0.00470999	0.5	
27.5	0.0003	10	4	1.5	1.62918	0.100858	10.3087	-0.719335	-0.0726705	11.3556	1.41115	-0.210644	0.501543	0.03	-0.0115553	-0.0119579	0.5	
27.6	0.000304	10	4	1.5	1.60497	0.101515	10.3087	-0.719335	-0.0726705	11.3618	1.42137	-0.221206	0.490455	0.03	-0.010489	-0.00333892	0.5	
27.7	0.000296	10	4	1.5	1.60497	0.0981853	10.3087	-0.719335	-0.0726705	11.3702	1.43308	-0.223479	0.490443	0.03	-0.000515433	0.00899111	0.5	
27.8	0.000297	10	4	1.5	1.60497	0.111727	10.3121	-0.692614	-0.0476206	11.3292	1.41907	-0.211053	0.490437	0.03	-0.0299509	-0.00149266	0.5	
27.9	0.000297	10	4	1.5	1.57807	0.107063	10.3121	-0.692614	-0.0476206	11.3464	1.4142	-0.220695	0.490402	0.03	-0.00808292	-0.00628631	0.5	
28	0.000304	10	4	1.5	1.57807	0.112115	10.3121	-0.692614	-0.0476206	11.3567	1.41564	-0.225707	0.464353	0.03	-0.00950203	-0.00285505	0.5	
28.1	0.000302	10	4	1.5	1.57807	0.115821	10.3155	-0.666877	-0.0180058	11.3582	1.41486	-0.223656	0.459647	0.03	-0.00901874	-0.00271965	0.5	
28.2	0.000304	10	4	1.5	1.54682	0.121546	10.3155	-0.666877	-0.0180058	11.3619	1.41467	-0.225898	0.447057	0.03	-0.0103555	-0.00170701	0.5	
28.3	0.000305	10	4	1.5	1.54682	0.1356	10.3144	-0.635163	0.0130158	11.3634	1.41546	-0.230224	0.450741	0.03	-0.00920438	-0.000218206	0.5	
28.4	0.000301	10	4	1.5	1.51047	0.140244	10.3144	-0.635163	0.0130158	11.3602	1.4193	-0.22901	0.450733	0.03	-0.0110767	0.00261651	0.5	
28.5	0.000293	10	4	1.5	1.51047	0.152004	10.3144	-0.635163	0.0130158	11.3564	1.41479	-0.233316	0.446378	0.03	-0.0112872	-0.00298039	0.5	
28.6	0.000306	10	4	1.5	1.51047	0.141718	10.3184	-0.595076	0.0541035	11.3593	1.41152	-0.23724	0.443725	0.03	-0.0095538	-0.00501958	0.5	
28.7	0.000294	10	4	1.5	1.46599	0.145965	10.3184	-0.595076	0.0541035	11.3619	1.40614	-0.227393	0.440151	0.03	-0.00735637	-0.00950541	0.5	
28.8	0.000304	10	4	1.5	1.46599	0.163259	10.3184	-0.595076	0.0541035	11.3674	1.40123	-0.236398	0.436913	0.03	-0.00411441	-0.0123891	0.5	
28.9	0.000299	10	4	1.5	1.46599	0.161056	10.3165	-0.558263	0.0862649	11.3626	1.40841	-0.237216	0.431611	0.03	-0.00580327	-0.00379444	0.5	
29	0.000307	10	4	1.5	1.42714	0.143113	10.3165	-0.558263	0.0862649	11.3665	1.40595	-0.238502	0.429355	0.03	-0.00348501	-0.00522851	0.5	
29.1	0.000292	10	4	1.5	1.42714	0.14282	10.315	-0.515879	0.121431	11.3644	1.40684	-0.240449	0.425655	0.03	-0.00326257	-0.00402273	0.5	
29.2	0.000296	10	4	1.5	1.38479	0.146219	10.315	-0.515879	0.121431	11.365	1.40199	-0.235375	0.422232	0.03	-0.00392662	-0.00712431	0.5	
29.3	0.000293	10	4	1.5	1.38479	0.143903	10.315	-0.515879	0.121431	11.3623	1.40211	-0.238896	0.418469	0.03	-0.00426497	-0.00645655	0.5	
29.4	0.000299	10	4	1.5	1.38479	0.14359	10.3148	-0.474274	0.158049	11.3655	1.40246	-0.237881	0.415201	0.03	-0.00285655	-0.00559195	0.5	
29.5	0.000305	10	4	1.5	1.34186	0.137041	10.3148	-0.474274	0.158049	11.3608	1.40415	-0.235966	0.412308	0.03	-0.00589853	-0.0034061	0.5	
29.6	0.000299	10	4	1.5	1.34186	0.136781	10.3148	-0.474274	0.158049	11.4305	1.37761	-0.279088	0.392363	0.03	0.0388734	-0.0211635	0.5	
29.7	0.00021	10	4	1.5	1.34186	0.137487	10.3122	-0.436351	0.190988	11.3807	1.40085	-0.245381	0.401701	0.03	-0.014228	0.00483786	0.5	
29.8	0.000306	10	4	1.5	1.30166	0.150194	10.3122	-0.436351	0.190988	11.3671	1.40175	-0.24258	0.4013	0.03	-0.0234727	0.00522964	0.5	
29.9	0.000299	10	4	1.5	1.30166	0.154245	10.3157	-0.393114	0.22698	11.3569	1.40987	-0.23211	0.399796	0.03	-0.0301068	0.0128413	0.5	
30	0.000307	10	4	1.5	1.26143	0.165108	10.3157	-0.393114	0.22698	11.4209	1.3775	-0.271323	0.380703	0.03	0.0118358	-0.0101361	0.5	
30.1	0.000298	10	4	1.5	1.26143	0.159554	10.3157	-0.393114	0.22698	11.3833	1.39987	-0.247316	0.381125	0.03	-0.0291272	0.0147256	0.5	
30.2	0.000306	10	4	1.5	1.26143	0.153254	10.3143	-0.349224	0.265667	11.4275	1.37824	-0.279645	0.370928	0.03	0.001504	-0.0011614	0.5	
30.3	0.000293	10	4	1.5	1.21529	0.159146	10.3143	-0.349224	0.265667	11.4509	1.38335	-0.278264	0.370924	0.03	0.025913	0.00437293	0.5	
30.4	0.000307	10	4	1.5	1.21529	0.156852	10.3143	-0.349224	0.265667	11.4531	1.36786	-0.282595	0.3543	0.03	0.0203169	-0.00563809	0.5	
30.5	0.000294	10	4	1.5	1.21529	0.151076	10.3104	-0.306077	0.299221	11.4405	1.38247	-0.289505	0.357003	0.03	0.0055976	0.0101017	0.5	
30.6	0.000304	10	4	1.5	1.17284	0.15298	10.3104	-0.306077	0.299221	11.4352	1.37123	-0.295591	0.35886	0.03	0.00204705	0.00106188	0.5	
30.7	0.000295	10	4	1.5	1.17284	0.153009	10.305	-0.264005	0.333095	11.4544	1.37402	-0.419024	0.395326	0.0299033	0.00361413	0.00944333	0.5	
30.8	0.000301	10	4	1.5	1.12918	0.163143	10.305	-0.264005	0.333095	11.4067	1.37894	-0.322477	0.395299	0.0299896	-0.0319487	0.012657	0.5	
30.9	0.000415	10	4	1.5	1.12918	0.159676	10.305	-0.264005	0.333095	11.425	1.37487	-0.285905	0.354417	0.029995	-0.0286777	0.0135968	0.5	
31	0.00044	10	4	1.5	1.12918	0.168035	10.3007	-0.220151	0.368268	11.417	1.38858	-0.280143	0.35441	0.0299971	-0.0331227	0.0230744	0.5	
31.1	0.000299	10	4	1.5	1.08468	0.166629	10.3007	-0.220151	0.368268	11.4097	1.3763	-0.276525	0.354393	0.0299982	-0.0361361	0.00693749	0.5	
31.2	0.000293	10	4	1.5	1.08468	0.164764	10.3007	-0.220151	0.368268	11.4051	1.38995	-0.2776	0.354368	0.0299989	-0.0378091	0.0167162	0.5	
31.3	0.000304	10	4	1.5	1.08468	0.171937	10.2972	-0.176536	0.402895	11.3879	1.38392	-0.279912	0.354325	0.0299993	-0.050567	0.00803322	0.5	
31.4	0.000302	10	4	1.5	1.04122	0.183905	10.2972	-0.176536	0.402895	11.3891	1.36761	-0.261248	0.354256	0.0299995	-0.0471487	-0.00450138	0.5	
31.5	0.00031	10	4	1.5	1.04122	0.193724	10.2927	-0.130262	0.442635	11.3951	1.4213	-0.260689	0.344177	0.0919551	-0.0374897	0.0197239	0.5	
31.6	0.000312	10	4	1.5	0.991589	0.208783	10.2927	-0.130262	0.442635	11.4531	1.3816	-0.270948	0.344156	0.0918859	0.00744221	-0.0106839	0.5	
31.7	0.000309	10	4	1.5	0.991589	0.240156	10.2939	-0.0950916	0.47924	11.4547	1.38179	-0.290861	0.344122	0.0917922	0.0080486	-0.0089404	0.379377	
31.8	0.000308	10	4	1.5	0.9505	0.255508	10.2939	-0.0950916	0.47924	11.4405	1.39683	-0.281586	0.344077	0.0916742	-0.00477039	0.00371939	0.317967	
