time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
16	0.000578	1	2	1.5	0.0881393	0.544007	4.05942	0.691695	-0.425409	8.99586	0.829478	-0.343765	0.730027	0.03	0.00122354	-0.000960649	0.5	
16.1	0.000539	1	2	1.5	0.0440586	0.556813	4.05942	0.691695	-0.425409	8.99586	0.829478	-0.343765	0.730027	0.03	0.00122354	-0.000960649	0.5	
16.2	0.000521	1	2	1.5	0.0440586	0.603754	4.16506	0.67243	-0.392027	8.99586	0.829478	-0.343765	0.730027	0.03	0.00122354	-0.000960649	0.5	
16.3	0.000218	1	2	1.5	0.0151488	0.613839	4.16506	0.67243	-0.392027	4.57057	2.28843	1.31058	0.196378	0.344217	0.123006	-0.0124863	0.5	
16.4	0.00023	1	2	1.5	0.0151488	0.635644	4.16506	0.67243	-0.392027	4.54898	2.27107	1.31315	0.224039	0.343909	0.0879785	-0.0149378	0.5	
16.5	0.00024	1	2	1.5	0.0151488	0.668774	4.32598	0.641665	-0.354527	4.47461	2.25606	0.975476	0.30829	0.343286	0.0374604	0.00447144	0.5	
16.6	0.000223	1	2	1.5	0	0.710526	4.32598	0.641665	-0.354527	4.55396	2.21952	0.927845	0.296643	0.123912	0.0192744	0.028252	0.5	
16.7	0.000231	1	2	1.5	0	0.736674	4.49276	0.631518	-0.317091	4.54725	2.26296	1.20442	0.29677	0.184475	0.0309205	0.0450776	0.5	
16.8	0.000234	1	2	1.5	0	0.761591	4.49276	0.631518	-0.317091	4.51861	2.23211	1.05058	0.308858	0.167267	0.00753409	0.00939114	0.5	
16.9	0.000579	1	2	1.5	0	0.840075	4.64143	0.62413	-0.280672	9.14458	0.825167	-0.291259	0.208182	0.03	0	0	0.391702	
17	0.000267	1	2	1.5	-0.00861929	0.887813	4.64143	0.62413	-0.280672	4.49451	2.18792	0.792074	0.249851	0.167362	-0.00118149	-0.0104258	0.200748	
17.1	0.000594	1	2	1.5	-0.00861929	0.865886	4.81529	0.6165	-0.243106	9.12919	0.803861	-0.329673	0.219452	0.03	-0.00109086	-0.00262959	0.288456	
17.2	0.000579	1	2	1.5	-0.0537849	0.870096	4.81529	0.6165	-0.243106	9.12374	0.799611	-0.335727	0.21945	0.03	-0.00253265	-0.00442435	0.271616	
17.3	0.000669	1	2	1.5	-0.0537849	0.895708	4.98164	0.615193	-0.196902	9.11374	0.799774	-0.348192	0.238677	0.03	-0.00282597	-0.00538751	0.169169	
17.4	0.000589	1	2	1.5	-0.156756	0.920157	4.98164	0.615193	-0.196902	9.06975	0.800892	-0.343891	0.314975	0.03	-0.00642454	-0.0122331	0.0713735	
17.5	0.000538	1	2	1.5	-0.156756	0.940288	5.16884	0.635358	-0.137822	9.07234	0.805974	-0.339412	0.314906	0.03	-0.00512018	-0.00936801	-0.00915365	
17.6	0.000558	1	2	1.5	-0.268933	0.930917	5.16884	0.635358	-0.137822	9.0409	0.804819	-0.336597	0.358069	0.03	-0.010211	-0.0151728	0.0283335	
17.7	0.000625	1	2	1.5	-0.268933	0.995257	5.35169	0.664593	-0.0692064	9.0393	0.815094	-0.334691	0.357931	0.03	-0.00999263	-0.00904715	-0.229027	
17.8	0.000583	1	2	1.5	-0.383385	0.838413	5.35169	0.664593	-0.0692064	8.93303	0.808822	-0.309408	0.552951	0.03	-0.0201915	-0.0384267	0.398346	
17.9	0.000604	1	2	1.5	-0.383385	0.608613	5.52285	0.673065	0.00017077	8.94464	0.826948	-0.330531	0.55274	0.03	-0.0130731	-0.0251281	0.5	
18	0.000554	1	2	1.5	-0.483372	0.820638	5.52285	0.673065	0.00017077	8.94464	0.826948	-0.330531	0.55274	0.03	-0.0130731	-0.0251281	0.469446	
18.1	0.000568	1	2	1.5	-0.483372	0.719923	5.65449	0.691926	0.0757584	8.94464	0.826948	-0.330531	0.55274	0.03	-0.0130731	-0.0251281	0.5	
18.2	0.000626	1	2	1.5	-0.589608	0.369854	5.65449	0.691926	0.0757584	8.94464	0.826948	-0.330531	0.55274	0.03	-0.0130731	-0.0251281	0.5	
18.3	0.000571	1	2	1.5	-0.589608	0.525577	5.7895	0.72025	0.146697	8.94464	0.826948	-0.330531	0.55274	0.03	-0.0130731	-0.0251281	0.5	
18.4	0.00053	1	2	1.5	-0.69671	0.543682	5.7895	0.72025	0.146697	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
18.5	0.000607	1	2	1.5	-0.69671	0.369506	5.87568	0.758168	0.230671	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
18.6	0.000632	1	2	1.5	-0.814755	0.180864	5.87568	0.758168	0.230671	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
18.7	0.000652	1	2	1.5	-0.814755	0.280038	5.87568	0.758168	0.230671	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
18.8	0.000611	1	2	1.5	-0.814755	0.248455	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
18.9	0.000581	1	2	1.5	-0.922095	0.201241	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19	0.00054	1	2	1.5	-0.922095	0.0475466	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19.1	0.000606	1	2	1.5	-0.922095	0.0620793	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19.2	0.000532	1	2	1.5	-0.922095	0.0564268	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19.3	0.000542	1	2	1.5	-0.922095	0.0148675	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19.4	0.00024	1	2	1.5	-0.922095	0.00317262	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19.5	0.00024	1	2	1.5	-0.922095	0.00559627	6.02043	0.812426	0.287832	8.91542	0.867799	-0.274159	0.552068	0.03	-0.0185282	0.0298478	0.5	
19.6	0.00062	1	2	1.5	-0.922095	0.000922167	6.02043	0.812426	0.287832	8.53502	0.85278	-0.396962	1.13052	0.03	0	0	0.5	
19.7	0.000646	1	2	1.44384	-0.937909	8.5346e-05	6.02043	0.812426	0.287832	8.53502	0.85278	-0.396962	1.13052	0.03	0	0	0.5	
19.8	0.000608	1	2	1.44384	-0.937909	3.07927e-05	6.02043	0.812426	0.287832	8.52257	0.847388	-0.396097	1.13189	0.03	-0.00164171	-0.000784809	0.5	
19.9	0.000763	1	2	1.43499	-0.940381	8.9383e-05	6.02043	0.812426	0.287832	8.4603	0.857178	-0.400205	1.16619	0.03	-0.0108531	-0.000143691	0.5	
20	0.000602	1	2	1.41272	-0.946577	0.000246416	6.02043	0.812426	0.287832	8.59035	0.855728	-0.391831	1.16611	0.03	0.0481073	-0.000778529	0.5	
20.1	0.000673	1	2	1.44191	-0.938448	0.000157615	6.02043	0.812426	0.287832	8.43042	0.867826	-0.402298	1.19563	0.03	-0.00587183	0.0015747	0.5	
20.2	0.000466	1	2	1.40133	-0.949734	0.000106945	6.02043	0.812426	0.287832	8.61146	0.852754	-0.390569	1.1955	0.03	0.10694	-0.00789516	0.5	
20.3	0.000569	1	2	1.40133	-0.949734	8.54363e-05	6.02043	0.812426	0.287832	8.57506	0.857374	-0.390431	1.19536	0.03	0.0864744	-0.00548473	0.5	
20.4	0.00074	1	2	1.42529	-0.943084	7.71261e-05	6.02043	0.812426	0.287832	8.54687	0.85857	-0.391042	1.19526	0.03	0.0568132	-0.00405881	0.5	
20.5	0.000865	1	2	1.41989	-0.944588	8.54712e-05	6.02043	0.812426	0.287832	8.53615	0.850598	-0.392463	1.19507	0.03	0.0487933	-0.00827214	0.5	
20.6	0.000786	1	2	1.40971	-0.947413	3.63832e-05	6.02043	0.812426	0.287832	8.52378	0.85385	-0.393025	1.19492	0.03	0.0329363	-0.00460161	0.5	
20.7	0.00082	1	2	1.41004	-0.947321	2.57943e-05	6.02043	0.812426	0.287832	8.53866	0.847876	-0.395141	1.19472	0.03	0.0406023	-0.00803063	0.5	
20.8	0.000726	1	2	1.40783	-0.947935	4.34362e-05	6.02043	0.812426	0.287832	8.52244	0.850072	-0.394695	1.19453	0.03	0.0209621	-0.00504461	0.5	
20.9	0.000735	1	2	1.40624	-0.948374	2.98473e-05	6.02043	0.812426	0.287832	8.52244	0.850072	-0.394695	1.19453	0.03	0.0209621	-0.00504461	0.5	
21	0.00074	1	2	1.40624	-0.948374	2.3179e-05	6.02043	0.812426	0.287832	8.52244	0.850072	-0.394695	1.19453	0.03	0.0209621	-0.00504461	0.5	
21.1	0.000759	1	2	1.40624	-0.948374	5.7775e-05	6.02043	0.812426	0.287832	8.48715	0.860731	-0.395675	1.19715	0.03	-0.0289109	0.00941477	0.5	
21.2	0.000722	1	2	1.407	-0.948164	4.50893e-05	6.02043	0.812426	0.287832	8.55258	0.846498	-0.39461	1.19705	0.03	0.0324645	-0.00429569	0.5	
21.3	0.000599	1	2	1.40859	-0.947723	8.67129e-05	6.02043	0.812426	0.287832	8.54027	0.864097	-0.388598	1.19686	0.03	0.0242387	0.00582391	0.5	
21.4	0.000713	1	2	1.4229	-0.943748	9.46499e-05	6.02043	0.812426	0.287832	8.49287	0.871874	-0.395458	1.19833	0.03	-0.0161265	0.0112559	0.5	
21.5	0.000365	1	2	1.41859	-0.944948	7.14642e-05	6.02043	0.812426	0.287832	8.57362	0.852288	-0.390042	1.19818	0.03	0.0315678	-0.000590804	0.5	
21.6	0.000701	1	2	1.4186	-0.944944	2.40896e-05	6.02043	0.812426	0.287832	8.4563	0.880209	-0.397518	1.20688	0.03	-0.0714056	0.0224962	0.5	
21.7	0.000773	1	2	1.41383	-0.946271	9.16101e-06	6.02043	0.812426	0.287832	8.56055	0.833795	-0.396744	1.20678	0.03	-0.00209688	-0.00796319	0.5	
21.8	0.000703	1	2	1.39325	-0.951967	7.56663e-05	6.02043	0.812426	0.287832	8.55846	0.837932	-0.395999	1.20667	0.03	-0.00373147	-0.00315615	0.5	
21.9	0.000745	1	2	1.39684	-0.950976	5.86746e-05	6.02043	0.812426	0.287832	8.55846	0.837932	-0.395999	1.20667	0.03	-0.00373147	-0.00315615	0.5	
22	0.000674	1	2	1.39684	-0.950976	0.000102458	6.02043	0.812426	0.287832	8.55846	0.837932	-0.395999	1.20667	0.03	-0.00373147	-0.00315615	0.5	
22.1	0.00074	1	2	1.39684	-0.950976	4.03438e-05	6.02043	0.812426	0.287832	8.56556	0.840115	-0.394785	1.20652	0.03	0.00667238	0.000659757	0.5	
22.2	0.000798	1	2	1.40071	-0.949907	2.41464e-05	6.02043	0.812426	0.287832	8.58893	0.840065	-0.390796	1.20628	0.03	0.026935	0.000495939	0.5	
22.3	0.000757	1	2	1.40627	-0.948368	1.98001e-05	6.02043	0.812426	0.287832	8.57068	0.840982	-0.389973	1.20603	0.03	0.0155668	0.00097389	0.5	
22.4	0.000607	1	2	1.403	-0.949274	7.11279e-05	6.02043	0.812426	0.287832	8.47171	0.881062	-0.395918	1.20602	0.03	-0.066726	0.0335079	0.5	
22.5	0.000788	1	2	1.4187	-0.944917	2.35511e-05	6.02043	0.812426	0.287832	8.56903	0.842601	-0.391509	1.20571	0.03	-0.0070319	0.00963847	0.5	
22.6	0.000715	1	2	1.40434	-0.948901	2.61598e-05	6.02043	0.812426	0.287832	8.56903	0.842601	-0.391509	1.20571	0.03	-0.0070319	0.00963847	0.5	
22.7	0.000753	1	2	1.40434	-0.948901	4.13108e-05	6.02043	0.812426	0.287832	8.58131	0.835656	-0.391335	1.20536	0.03	0.00814997	-0.000165958	0.5	
22.8	0.000702	1	2	1.40065	-0.949923	1.70823e-05	6.02043	0.812426	0.287832	8.54628	0.838056	-0.393845	1.20508	0.03	-0.0248039	0.00200301	0.5	
22.9	0.000677	1	2	1.39489	-0.951514	5.00451e-05	6.02043	0.812426	0.287832	8.5727	0.838508	-0.394521	1.20472	0.03	-0.00770108	0.00215445	0.5	
23	0.000707	1	2	1.40172	-0.949627	9.23785e-06	6.02043	0.812426	0.287832	8.60707	0.842526	-0.388489	1.20416	0.03	0.0233193	0.00530651	0.5	
23.1	0.000673	1	2	1.41398	-0.946228	2.2341e-05	6.02043	0.812426	0.287832	8.57041	0.862908	-0.389386	1.2037	0.03	-0.00054723	0.0178236	0.5	
23.2	0.000655	1	2	1.42541	-0.94305	3.3079e-05	6.02043	0.812426	0.287832	8.54958	0.848321	-0.393633	1.20335	0.03	-0.019539	0.00212987	0.5	
23.3	0.000625	1	2	1.40651	-0.9483	0.000118948	6.02043	0.812426	0.287832	8.54841	0.865625	-0.388596	1.20269	0.03	-0.0196515	0.0135612	0.5	
23.4	0.000731	1	2	1.42339	-0.943614	2.24155e-05	6.02043	0.812426	0.287832	8.53187	0.862174	-0.393921	1.20227	0.03	-0.0332154	0.00859619	0.5	
23.5	0.000664	1	2	1.41636	-0.945568	5.0654e-05	6.02043	0.812426	0.287832	8.53696	0.86697	-0.394593	1.20184	0.03	-0.0283363	0.0115499	0.5	
23.6	0.000565	1	2	1.42243	-0.943881	2.00328e-05	6.02043	0.812426	0.287832	8.53696	0.86697	-0.394593	1.20184	0.03	-0.0283363	0.0115499	0.5	
23.7	0.000737	1	2	1.42243	-0.943881	4.28469e-05	6.02043	0.812426	0.287832	8.47206	0.864832	-0.400972	1.21237	0.03	-0.0944396	0.00367319	0.5	
23.8	0.000657	1	2	1.39984	-0.950148	5.06676e-05	6.02043	0.812426	0.287832	8.57098	0.848667	-0.393496	1.21217	0.03	0.0163479	-0.0128497	0.5	
23.9	0.000675	1	2	1.40747	-0.948035	2.8309e-05	6.02043	0.812426	0.287832	8.57098	0.848667	-0.393496	1.21217	0.03	0.0163479	-0.0128497	0.5	
24	0.000724	1	2	1.40747	-0.948035	1.76354e-05	6.02043	0.812426	0.287832	8.5665	0.856117	-0.393655	1.212	0.03	0.00774564	-0.00164499	0.5	
24.1	0.000724	1	2	1.41374	-0.946295	5.54388e-05	6.02043	0.812426	0.287832	8.58643	0.85559	-0.386623	1.21151	0.03	0.0201567	-0.00185342	0.5	
24.2	0.000688	1	2	1.41816	-0.945068	5.43295e-05	6.02043	0.812426	0.287832	8.53357	0.855236	-0.394227	1.21132	0.03	-0.0271241	-0.00197501	0.5	
24.3	0.000585	1	2	1.40549	-0.948584	0.000165739	6.02043	0.812426	0.287832	8.53556	0.866703	-0.388621	1.21089	0.03	-0.0249312	0.00512875	0.5	
24.4	0.000723	1	2	1.41731	-0.945302	0.000143681	6.02043	0.812426	0.287832	8.52124	0.858387	-0.396979	1.21068	0.03	-0.0337416	-0.00275836	0.5	
24.5	0.000689	1	2	1.40597	-0.948449	0.000119796	6.02043	0.812426	0.287832	8.53431	0.846859	-0.395444	1.21036	0.03	-0.0244353	-0.009801	0.5	
24.6	0.000652	1	2	1.398	-0.950656	0.000108092	6.02043	0.812426	0.287832	8.53431	0.846859	-0.395444	1.21036	0.03	-0.0244353	-0.009801	0.5	
24.7	0.00071	1	2	1.398	-0.950656	3.52908e-05	6.02043	0.812426	0.287832	8.4795	0.872154	-0.401561	1.21036	0.03	-0.0826719	0.0220139	0.5	
24.8	0.000783	1	2	1.40971	-0.947414	4.52889e-05	6.02043	0.812426	0.287832	8.562	0.838188	-0.397666	1.20994	0.03	0.00720213	-0.0134519	0.5	
24.9	0.000729	1	2	1.39629	-0.951129	0.000129789	6.02043	0.812426	0.287832	8.562	0.838188	-0.397666	1.20994	0.03	0.00720213	-0.0134519	0.5	
25	0.000743	1	2	1.39629	-0.951129	6.63026e-05	6.02043	0.812426	0.287832	8.59941	0.836396	-0.391771	1.20941	0.03	0.0471302	-0.0126069	0.5	
25.1	0.000724	1	2	1.4036	-0.949106	6.13806e-05	6.02043	0.812426	0.287832	8.59689	0.841465	-0.387606	1.20879	0.03	0.0437022	-0.00892135	0.5	
25.2	0.000636	1	2	1.40825	-0.947819	2.95555e-05	6.02043	0.812426	0.287832	8.56326	0.863331	-0.384933	1.20772	0.03	0.0100764	0.0106479	0.5	
25.3	0.000573	1	2	1.42213	-0.943963	3.55648e-05	6.02043	0.812426	0.287832	8.56326	0.863331	-0.384933	1.20772	0.03	0.0100764	0.0106479	0.5	
25.4	0.000547	1	2	1.42213	-0.943963	1.77141e-05	6.02043	0.812426	0.287832	8.53511	0.873836	-0.390297	1.20712	0.03	-0.0228526	0.0198323	0.5	
25.5	0.000562	1	2	1.42603	-0.942879	5.94898e-05	6.02043	0.812426	0.287832	8.53511	0.873836	-0.390297	1.20712	0.03	-0.0228526	0.0198323	0.5	
25.6	0.000696	1	2	1.42603	-0.942879	0.00102238	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
25.7	0.000608	1	2	1.41651	-0.945526	0.0126499	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
25.8	0.000712	1	2	1.41651	-0.945526	0.0534791	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
25.9	0.000716	1	2	1.41651	-0.945526	0.0947592	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26	0.000656	1	2	1.41651	-0.945526	0.112514	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26.1	0.000725	1	2	1.41651	-0.945526	0.0792446	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26.2	0.000732	1	2	1.41651	-0.945526	0.0889002	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26.3	0.000834	1	2	1.41651	-0.945526	0.0937181	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26.4	0.00067	1	2	1.41651	-0.945526	0.068231	6.02043	0.812426	0.287832	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26.5	0.000765	1	2	1.41651	-0.945526	0.0365277	6.053	0.830649	0.303521	8.55929	0.857799	-0.385387	1.20635	0.03	0.00689992	-0.000970354	0.5	
26.6	0.001491	1	2	1.41651	-0.975217	0.0247285	6.053	0.830649	0.303521	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
26.7	0.001402	1	2	1.41651	-0.975217	0.0230874	6.053	0.830649	0.303521	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
26.8	0.000238	1	2	1.41651	-0.975217	0.0180789	6.05079	0.827726	0.288815	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
26.9	0.000237	1	2	1.5	-0.935488	0.0193187	6.05079	0.827726	0.288815	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27	0.000248	1	2	1.5	-0.935488	0.0346086	6.0611	0.814773	0.266866	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.1	0.000238	1	2	1.5	-0.907821	0.0547195	6.07159	0.792108	0.246755	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.2	0.000233	1	2	1.5	-0.876629	0.0955905	6.07159	0.792108	0.246755	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.3	0.000237	1	2	1.5	-0.876629	0.149077	6.0943	0.758772	0.191561	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.4	0.000233	1	2	1.5	-0.805934	0.159049	6.10182	0.731857	0.111301	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.5	0.000233	1	2	1.5	-0.71154	0.149466	6.11058	0.702913	0.0451244	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.6	0.00024	1	2	1.5	-0.630085	0.148087	6.11058	0.702913	0.0451244	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.7	0.000236	1	2	1.5	-0.630085	0.112215	6.11402	0.672807	-0.0344071	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.8	0.000233	1	2	1.5	-0.533687	0.0772516	6.11327	0.645888	-0.102098	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
27.9	0.000236	1	2	1.5	-0.450203	0.0373568	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28	0.000232	1	2	1.5	-0.409512	0.00501835	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.1	0.000238	1	2	1.5	-0.409512	0.0092056	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.2	0.000229	1	2	1.5	-0.409512	0.0045115	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.3	0.000231	1	2	1.5	-0.409512	0.000581132	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.4	0.000235	1	2	1.5	-0.409512	0.000311766	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.5	0.000235	1	2	1.5	-0.409512	1.77766e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.6	0.000245	1	2	1.5	-0.409512	0.000177327	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.7	0.000235	1	2	1.5	-0.409512	2.53907e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.8	0.000245	1	2	1.5	-0.409512	0.000218866	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
28.9	0.00024	1	2	1.5	-0.409512	0.000164044	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29	0.000234	1	2	1.5	-0.409512	0.000110987	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.1	0.000235	1	2	1.5	-0.409512	0.000138556	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.2	0.000233	1	2	1.5	-0.409512	7.56219e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.3	0.000241	1	2	1.5	-0.409512	0.000131663	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.4	0.000236	1	2	1.5	-0.409512	4.92497e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.5	0.00027	1	2	1.5	-0.409512	3.86289e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.6	0.000334	1	2	1.5	-0.409512	8.55271e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.7	0.000226	1	2	1.5	-0.409512	3.05514e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.8	0.000233	1	2	1.5	-0.409512	3.20853e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
29.9	0.000237	1	2	1.5	-0.409512	4.13819e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
30	0.000238	1	2	1.5	-0.409512	6.13438e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
30.1	0.000234	1	2	1.5	-0.409512	3.73133e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
30.2	0.000232	1	2	1.5	-0.409512	1.72012e-05	6.1162	0.628595	-0.133045	8.14658	0.375977	-0.727133	1.83465	0.03	0	0	0.5	
30.3	0.001565	1	2	1.5	-0.409512	7.68333e-05	6.1162	0.628595	-0.133045	6.4657	0.358879	-2.49105	0.123218	0.220769	-0.0190219	-0.00787973	-0.000307333	
30.4	0.001489	1	2	1.5	-0.409512	2.1364e-05	6.1162	0.628595	-0.133045	6.45113	0.38726	-2.49382	0.123216	0.219296	-0.0321228	0.0235882	-8.54559e-05	
30.5	0.001262	1	2	1.5	-0.409512	2.45122e-05	6.1162	0.628595	-0.133045	6.47134	0.368792	-2.49501	0.112065	0.21777	-0.0192029	0.00670039	-9.8049e-05	
30.6	0.001442	1	2	1.5	-0.409512	2.41311e-05	6.1162	0.628595	-0.133045	6.5154	0.32929	-2.23917	0.0880239	0.216777	0.0194655	-0.0430482	-9.65244e-05	
30.7	0.001724	1	2	1.5	-0.409512	5.46198e-05	6.1162	0.628595	-0.133045	6.47955	0.33549	-2.23016	0.0880192	0.215955	-0.00851265	-0.0360713	-0.000218479	
30.8	0.000233	1	2	1.5	-0.409512	3.9847e-05	6.1162	0.628595	-0.133045	6.47955	0.33549	-2.23016	0.0880192	0.215955	-0.00851265	-0.0360713	0.5	
30.9	0.000248	1	2	1.5	-0.409512	6.11468e-05	6.1162	0.628595	-0.133045	6.47955	0.33549	-2.23016	0.0880192	0.215955	-0.00851265	-0.0360713	0.5	
31	0.000235	1	2	1.5	-0.409512	2.86968e-05	6.1162	0.628595	-0.133045	6.47955	0.33549	-2.23016	0.0880192	0.215955	-0.00851265	-0.0360713	0.5	
31.1	0.000642	1	2	1.5	-0.409512	6.2601e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	-0.000250404	
31.2	0.000269	1	2	1.5	-0.409512	1.25486e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.3	0.00023	1	2	1.5	-0.409512	6.01737e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.4	0.000235	1	2	1.5	-0.409512	1.56182e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.5	0.000233	1	2	1.5	-0.409512	2.54682e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.6	0.000232	1	2	1.5	-0.409512	2.89493e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.7	0.000242	1	2	1.5	-0.409512	3.17067e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.8	0.000242	1	2	1.5	-0.409512	6.19334e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
31.9	0.000229	1	2	1.5	-0.409512	5.78021e-05	6.1162	0.628595	-0.133045	6.5706	0.237554	-2.44681	0.0923481	0.210485	0.0553901	-0.0995051	0.5	
