time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
16.1	0.000222	1	2	1.5	0.00682913	0.996784	7.04734	-0.163474	-0.225924	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.235135	
16.2	0.000242	1	2	1.5	0.00591396	0.988735	7.04734	-0.163474	-0.225924	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.202941	
16.3	0.000246	1	2	1.5	0.00591396	1.01648	7.25188	-0.215465	-0.224565	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.313917	
16.4	0.000242	1	2	1.5	0.006233	1.00372	7.25188	-0.215465	-0.224565	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.262884	
16.5	0.000247	1	2	1.5	0.006233	0.989261	7.45934	-0.256353	-0.231301	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
16.6	0.00025	2	2	1.5	0.00562909	1.00794	7.45934	-0.256353	-0.231301	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
16.7	0.000265	2	2	1.5	0.00562909	1.0007	7.6541	-0.303581	-0.228947	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
16.8	0.000261	2	2	1.5	0.00496806	0.981891	7.6541	-0.303581	-0.228947	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
16.9	0.000288	2	2	1.5	0.00496806	0.934075	7.86799	-0.362275	-0.239492	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17	0.000406	2	2	1.5	0.011096	0.963302	7.86799	-0.362275	-0.239492	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.1	0.000364	2	2	1.5	0.011096	0.943486	8.08131	-0.410621	-0.245166	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.2	0.000272	2	2	1.5	0.0122741	0.91731	8.08131	-0.410621	-0.245166	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.3	0.000285	2	2	1.5	0.0122741	0.906508	8.26712	-0.451341	-0.246146	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.4	0.000267	2	2	1.5	0.010983	0.919889	8.26712	-0.451341	-0.246146	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.5	0.000285	2	2	1.5	0.010983	0.89061	8.46043	-0.505367	-0.246201	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.6	0.000288	2	2	1.5	0.0140981	0.873324	8.46043	-0.505367	-0.246201	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.7	0.000297	2	2	1.5	0.0140981	0.8636	8.65608	-0.548012	-0.241382	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.8	0.000297	3	2	1.5	0.0100302	0.831452	8.65608	-0.548012	-0.241382	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
17.9	0.000342	3	2	1.5	0.0100302	0.825214	8.84475	-0.597496	-0.241034	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18	0.000359	3	2	1.5	0.0114027	0.827908	8.84475	-0.597496	-0.241034	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.1	0.000407	3	2	1.5	0.0114027	0.803834	9.02026	-0.634016	-0.233456	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.2	0.000321	3	2	1.5	0.0064139	0.781537	9.02026	-0.634016	-0.233456	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.3	0.000329	3	2	1.5	0.0064139	0.742915	9.18547	-0.663339	-0.233863	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.4	0.000322	3	2	1.5	0.00359107	0.752135	9.18547	-0.663339	-0.233863	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.5	0.000322	3	2	1.5	0.00359107	0.73557	9.34656	-0.691133	-0.240361	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.6	0.000321	3	2	1.5	0.00250788	0.708779	9.34656	-0.691133	-0.240361	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.7	0.000321	3	2	1.5	0.00250788	0.695905	9.49852	-0.731254	-0.241491	5.10957	1.69089	1.3003	0.2282	0.0278303	0.0871206	0.0172839	-0.5	
18.8	0.000657	4	2	1.5	0.00358591	0.690569	9.49852	-0.731254	-0.241491	11.1164	1.39044	-0.314424	0.0924266	0.03	-0.000306571	0.000459609	-0.5	
18.9	0.000701	4	2	1.5	0.00358591	0.656723	9.64767	-0.769281	-0.238525	11.1466	1.39529	-0.282099	0.128118	0.03	0.00399857	0.0037846	-0.5	
19	0.000676	4	2	1.5	0.00333392	0.636669	9.64767	-0.769281	-0.238525	11.1618	1.38524	-0.240891	0.161343	0.03	0.00368479	0.00211767	-0.5	
19.1	0.000665	4	2	1.5	0.00333392	0.61571	9.78037	-0.807205	-0.243969	11.266	1.51001	-0.245933	0.265995	0.03	0.0291008	0.0721448	-0.5	
19.2	0.000695	4	2	1.5	0.00656585	0.589202	9.78037	-0.807205	-0.243969	11.2745	1.41685	-0.248292	0.325888	0.03	0.0198021	0.0345027	-0.5	
19.3	0.000651	4	2	1.5	0.00656585	0.580338	9.78037	-0.807205	-0.243969	11.3098	1.40608	-0.254651	0.377779	0.03	0.0237469	0.0288475	-0.5	
19.4	0.00068	4	2	1.5	0.00656585	0.538671	9.9461	-0.846449	-0.238755	11.3502	1.34212	-0.254352	0.480542	0.03	0.0181902	0.00208467	-0.5	
19.5	0.000715	5	2	1.5	0.399265	0.520792	9.9461	-0.846449	-0.238755	11.5042	1.21001	-0.309364	0.168333	0.03	0.0184839	-0.0726564	-0.5	
19.6	0.000282	10	4	1.5	0.403959	0.502898	10.0871	-0.886117	-0.241793	11.5042	1.21001	-0.309364	0.168333	0.03	0.0184839	-0.0726564	-0.5	
19.7	0.000286	10	4	1.5	0.796658	0.473955	10.0871	-0.886117	-0.241793	11.5736	1.18294	-0.384315	0.0764712	0.03	0.0419501	-0.0709391	-0.5	
19.8	0.000264	10	4	1.5	1.18936	0.447381	10.0871	-0.886117	-0.241793	11.3187	1.32874	-0.2246	0.429393	0.03	-0.0172863	-0.018974	-0.5	
19.9	0.000266	10	4	1.5	1.58206	0.418483	10.2195	-0.903504	-0.238814	11.2952	1.33435	-0.219436	0.506275	0.03	-0.00364247	-0.01932	-0.333933	
20	0.000265	10	4	1.5	1.75482	0.383709	10.2195	-0.903504	-0.238814	11.3976	1.30865	-0.229433	0.511336	0.03	0.056297	-0.0335956	-0.194835	
20.1	0.000287	10	4	1.5	1.75482	0.310595	10.3025	-0.86835	-0.203698	11.3503	1.30114	-0.233858	0.49385	0.03	0.015028	-0.0380349	0.097618	
20.2	0.000307	10	4	1.5	1.76633	0.253458	10.3387	-0.846607	-0.174538	11.3284	1.2957	-0.225019	0.496605	0.03	0.00121645	-0.040081	0.326169	
20.3	0.000298	10	4	1.5	1.7563	0.213491	10.3387	-0.846607	-0.174538	11.3182	1.2996	-0.22541	0.469615	0.03	0.00380434	-0.0342601	0.486035	
20.4	0.000277	10	4	1.5	1.7563	0.164254	10.3592	-0.811887	-0.147088	11.3163	1.31101	-0.2218	0.46928	0.03	0.00247375	-0.0250953	0.5	
20.5	0.000268	10	4	1.5	1.73636	0.117895	10.3592	-0.811887	-0.147088	11.322	1.31128	-0.220222	0.453806	0.03	0.000299947	-0.0199093	0.5	
20.6	0.000154	10	4	1.5	1.73636	0.0860159	10.3677	-0.768617	-0.110659	11.3191	1.30903	-0.216822	0.457123	0.03	-0.000594431	-0.020802	0.5	
20.7	0.000292	10	4	1.5	1.69893	0.0639435	10.3677	-0.768617	-0.110659	11.3185	1.31841	-0.223219	0.455768	0.03	-0.000405213	-0.00879296	0.5	
20.8	0.000181	10	4	1.5	1.69893	0.0468262	10.3677	-0.768617	-0.110659	11.3229	1.32132	-0.217586	0.464516	0.03	-0.000310264	-0.00561217	0.5	
20.9	0.000285	10	4	1.5	1.69893	0.0474514	10.3677	-0.768617	-0.110659	11.3118	1.31714	-0.213524	0.464909	0.03	-0.011417	-0.00914946	0.5	
21	0.000263	10	4	1.5	1.69893	0.0419538	10.371	-0.746909	-0.0829052	11.3192	1.32866	-0.219255	0.465093	0.03	-0.00562004	-0.000403177	0.5	
21.1	0.000301	10	4	1.5	1.67007	0.0428601	10.371	-0.746909	-0.0829052	11.3226	1.32198	-0.220345	0.473841	0.03	-0.00575149	-0.00622952	0.5	
21.2	0.000279	10	4	1.5	1.67007	0.0443332	10.371	-0.746909	-0.0829052	11.3268	1.32727	-0.219827	0.475767	0.03	-0.00308412	-0.00190655	0.5	
21.3	0.000181	10	4	1.5	1.67007	0.0545384	10.371	-0.746909	-0.0829052	11.3312	1.32775	-0.22118	0.475071	0.03	0.00155366	-0.00107209	0.5	
21.4	0.000279	10	4	1.5	1.67007	0.0578559	10.371	-0.746909	-0.0829052	11.3274	1.32929	-0.221884	0.464585	0.03	0.0024308	-0.000734178	0.5	
21.5	0.000267	10	4	1.5	1.67007	0.0700302	10.3701	-0.725591	-0.053206	11.3235	1.32437	-0.213634	0.470187	0.03	0.000938788	-0.00640253	0.5	
21.6	0.000262	10	4	1.5	1.63678	0.0801983	10.3701	-0.725591	-0.053206	11.3337	1.32293	-0.222811	0.470716	0.03	0.00814359	-0.00710775	0.5	
21.7	0.000284	10	4	1.5	1.63678	0.0791679	10.3701	-0.725591	-0.053206	11.3253	1.31932	-0.221835	0.468361	0.03	-0.00048955	-0.0101585	0.5	
21.8	0.000284	10	4	1.5	1.63678	0.0836485	10.3701	-0.725591	-0.053206	11.32	1.31764	-0.218523	0.467559	0.03	-0.00409513	-0.0109686	0.5	
21.9	0.000262	10	4	1.5	1.63678	0.0948414	10.3753	-0.692775	-0.0173053	11.3204	1.30486	-0.213346	0.46481	0.03	-0.00456791	-0.0224865	0.5	
22	0.000274	10	4	1.5	1.59936	0.0982442	10.3753	-0.692775	-0.0173053	11.3308	1.31156	-0.222106	0.462561	0.03	0.00256633	-0.016236	0.5	
22.1	0.000284	10	4	1.5	1.59936	0.108681	10.3753	-0.692775	-0.0173053	11.3274	1.30653	-0.220446	0.46856	0.03	0.00168337	-0.0199373	0.5	
22.2	0.000262	10	4	1.5	1.59936	0.113046	10.3716	-0.657287	0.0145159	11.3329	1.31885	-0.224051	0.459872	0.03	0.00253006	-0.00908873	0.5	
22.3	0.000266	10	4	1.5	1.56013	0.121553	10.3716	-0.657287	0.0145159	11.3314	1.31879	-0.224157	0.45499	0.03	0.00317628	-0.00845289	0.5	
22.4	0.00026	10	4	1.5	1.56013	0.132196	10.3716	-0.657287	0.0145159	11.3382	1.32109	-0.225939	0.452289	0.03	0.00706573	-0.00610995	0.5	
22.5	0.000289	10	4	1.5	1.56013	0.132409	10.3677	-0.624072	0.0457289	11.3325	1.31827	-0.223723	0.447655	0.03	0.00245668	-0.00876161	0.5	
22.6	0.000289	10	4	1.5	1.52176	0.138716	10.3677	-0.624072	0.0457289	11.3313	1.31776	-0.221202	0.444542	0.03	0.00255537	-0.00895654	0.5	
22.7	0.000287	10	4	1.5	1.52176	0.144481	10.3664	-0.595523	0.072699	11.3363	1.31403	-0.225393	0.440735	0.03	0.00546129	-0.0111909	0.5	
22.8	0.000282	10	4	1.5	1.48985	0.149359	10.3664	-0.595523	0.072699	11.3411	1.32408	-0.234788	0.440733	0.03	0.00876705	-0.00319444	0.5	
22.9	0.000288	10	4	1.5	1.48985	0.151203	10.3664	-0.595523	0.072699	11.3458	1.30827	-0.238474	0.440712	0.03	0.0125566	-0.0193675	0.5	
23	0.000265	10	4	1.5	1.48985	0.151343	10.3607	-0.555658	0.105488	11.3391	1.31085	-0.235691	0.419938	0.03	0.0144132	-0.0183147	0.5	
23.1	0.000281	10	4	1.5	1.44773	0.155924	10.3607	-0.555658	0.105488	11.3415	1.3065	-0.238969	0.413799	0.03	0.0117865	-0.0195639	0.5	
23.2	0.000282	10	4	1.5	1.44773	0.149924	10.3563	-0.516204	0.139855	11.3429	1.30742	-0.235578	0.411209	0.03	0.011288	-0.0176775	0.5	
23.3	0.000215	10	4	1.5	1.40489	0.144092	10.3563	-0.516204	0.139855	11.3389	1.30712	-0.232286	0.407363	0.03	0.00753051	-0.0159913	0.5	
23.4	0.000279	10	4	1.5	1.40489	0.144047	10.3534	-0.483831	0.167739	10.4116	4.48038	1.30251	0.737583	0.03	0	0	0.5	
23.5	0.000282	10	4	1.5	1.37046	0.145871	10.3534	-0.483831	0.167739	10.4782	4.33006	1.27443	0.985099	0.03	0.00934493	-0.0029119	0.5	
23.6	0.000286	10	4	1.5	1.37046	0.140719	10.3532	-0.452648	0.201398	10.4796	4.28625	1.2734	1.04225	0.03	0.0110563	-0.00511732	0.5	
23.7	0.000286	10	4	1.5	1.33212	0.147987	10.3532	-0.452648	0.201398	10.4623	4.22504	1.27398	1.18104	0.03	0.0113295	-0.00388643	0.5	
23.8	0.000285	10	4	1.5	1.33212	0.146253	10.3513	-0.422054	0.231081	10.4641	4.26684	1.27694	1.26735	0.03	0.00730112	-0.00328006	0.5	
23.9	0.000287	10	4	1.5	1.2967	0.143781	10.3513	-0.422054	0.231081	10.4641	4.26684	1.27694	1.26735	0.03	0.00730112	-0.00328006	0.5	
24	0.000283	10	4	1.5	1.2967	0.15303	10.3513	-0.422054	0.231081	10.4522	4.27201	1.28241	1.26718	0.03	-0.00272811	0.000351358	0.5	
24.1	0.000287	10	4	1.5	1.2967	0.157703	10.3463	-0.379992	0.267775	10.4522	4.27201	1.28241	1.26718	0.03	-0.00272811	0.000351358	0.5	
24.2	0.000279	10	4	1.5	1.25067	0.160802	10.3463	-0.379992	0.267775	10.4416	4.25515	1.28288	1.30978	0.03	-0.00638051	0.00242444	0.5	
24.3	0.000289	10	4	1.5	1.25067	0.162821	10.3443	-0.34901	0.296856	10.436	4.23382	1.28126	1.33926	0.03	-0.00619672	-0.00110523	0.5	
24.4	0.000288	10	4	1.5	1.21581	0.155555	10.3443	-0.34901	0.296856	10.4225	4.20385	1.28228	1.39502	0.03	-0.00877751	-0.00240699	0.5	
24.5	0.000288	10	4	1.5	1.21581	0.165473	10.3421	-0.321415	0.328547	10.4145	4.20052	1.2851	1.39501	0.03	-0.0133225	-0.00343368	0.5	
24.6	0.000178	10	4	1.5	1.17862	0.168764	10.3421	-0.321415	0.328547	10.4077	4.2133	1.28845	1.39487	0.03	-0.0169927	0.00283317	0.5	
24.7	0.000285	10	4	1.5	1.17862	0.158091	10.3387	-0.287121	0.356377	10.4084	4.22508	1.29047	1.39471	0.03	-0.0156456	0.00849005	0.5	
24.8	0.000276	10	4	1.5	1.14356	0.158308	10.3387	-0.287121	0.356377	10.3995	4.22509	1.29205	1.3943	0.03	-0.0204556	0.00838635	0.5	
24.9	0.000279	10	4	1.5	1.14356	0.165588	10.3387	-0.287121	0.356377	10.4017	4.22756	1.29241	1.39419	0.03	-0.0165035	0.00866801	0.5	
25	0.00028	10	4	1.5	1.14356	0.161237	10.3358	-0.239015	0.39317	10.3935	4.20665	1.29222	1.39328	0.03	-0.0202984	-0.00259276	0.5	
25.1	0.000278	10	4	1.5	1.09779	0.166075	10.3358	-0.239015	0.39317	10.3921	4.22983	1.296	1.39307	0.03	-0.0214236	0.0107205	0.5	
25.2	0.000282	10	4	1.5	1.09779	0.164394	10.3324	-0.197736	0.426936	10.3814	4.22044	1.29769	1.39152	0.03	-0.0274463	0.00514418	0.5	
25.3	0.000283	10	4	1.5	1.05566	0.168541	10.3324	-0.197736	0.426936	10.3814	4.22044	1.29769	1.39152	0.03	-0.0274463	0.00514418	0.5	
25.4	0.000281	10	4	1.5	1.05566	0.174192	10.3297	-0.163587	0.456131	10.3814	4.22044	1.29769	1.39152	0.03	-0.0274463	0.00514418	0.5	
25.5	0.000288	10	4	1.5	1.0197	0.173945	10.3297	-0.163587	0.456131	10.4853	4.31343	1.27648	1.64525	0.03	0.0732978	-0.0283972	0.5	
25.6	0.000285	10	4	1.5	1.0197	0.161602	10.327	-0.12946	0.485725	10.4925	4.29177	1.27385	1.6449	0.03	0.0758086	-0.040205	0.5	
25.7	0.000281	10	4	1.5	0.983244	0.184915	10.327	-0.12946	0.485725	10.5034	4.26247	1.26941	1.64461	0.03	0.0778145	-0.0545417	0.5	
25.8	0.000287	10	4	1.5	0.983244	0.210012	10.3227	-0.10207	0.509408	10.5008	4.25406	1.27039	1.64435	0.03	0.0731361	-0.0570706	0.499954	
25.9	0.000302	10	4	1.5	0.952689	0.224975	10.3227	-0.10207	0.509408	10.5102	4.23993	1.26705	1.64371	0.03	0.0733233	-0.0607344	0.4401	
26	0.000295	10	4	1.5	0.952689	0.24994	10.322	-0.0588815	0.547404	10.5041	4.23148	1.26885	1.64327	0.03	0.0665804	-0.0628343	0.340241	
26.1	0.000288	10	4	1.5	0.907753	0.272579	10.322	-0.0588815	0.547404	10.512	4.22028	1.26595	1.64311	0.03	0.0659584	-0.0643927	0.249685	
26.2	0.00028	10	4	1.5	0.907753	0.291145	10.314	-0.00860658	0.589729	10.5002	4.20964	1.26801	1.66116	0.03	0.0568871	-0.0625986	0.175419	
26.3	0.000278	10	4	1.5	0.852766	0.284868	10.3105	0.0283527	0.619823	10.5131	4.20102	1.26334	1.66082	0.03	0.0615978	-0.0632023	0.200527	
26.4	0.000285	10	4	1.5	0.814808	0.313112	10.3049	0.0673093	0.649974	10.5072	4.20498	1.26522	1.66734	0.03	0.0538222	-0.0598223	0.0875535	
26.5	0.000287	10	4	1.5	0.775185	0.320935	10.3049	0.0673093	0.649974	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0562611	
26.6	0.000279	10	4	1.5	0.775185	0.282952	10.3032	0.118923	0.688759	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.208192	
26.7	0.000282	10	4	1.5	0.727475	0.328506	10.2997	0.163924	0.725262	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0259768	
26.8	0.000282	10	4	1.5	0.681925	0.325436	10.2951	0.203441	0.752453	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0382568	
26.9	0.000289	10	4	1.5	0.645774	0.322265	10.2951	0.203441	0.752453	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.050939	
27	0.000285	10	4	1.5	0.645774	0.326931	10.2919	0.253632	0.789132	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0322753	
27.1	0.000335	10	4	1.5	0.599379	0.320344	10.2894	0.29903	0.821799	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0586253	
27.2	0.000364	10	4	1.5	0.55819	0.342246	10.2894	0.29903	0.821799	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	-0.0289843	
27.3	0.000361	10	4	1.5	0.55819	0.327728	10.287	0.369291	0.863372	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0290865	
27.4	0.000279	10	4	1.5	0.504385	0.324311	10.2791	0.410752	0.889001	10.5142	4.19355	1.26145	1.66712	0.03	0.0540484	-0.061862	0.0427559	
27.5	0.000278	10	4	1.5	0.467292	0.3333	10.2791	0.410752	0.889001	11.3439	1.3934	-0.149312	0.339499	0.211479	0.0146222	-0.0137527	0.00679855	
27.6	0.000276	10	4	1.5	0.467292	0.316381	10.2767	0.460557	0.918658	11.3261	1.41972	-0.184479	0.337232	0.211398	0.00126615	0.00627634	0.0744763	
27.7	0.000275	10	4	1.5	0.428493	0.305337	10.2767	0.460557	0.918658	11.324	1.40825	-0.163198	0.334818	0.211341	0.000145339	-0.00682335	0.118652	
27.8	0.000272	10	4	1.5	0.428493	0.307768	10.2757	0.52188	0.953985	11.3181	1.40269	-0.168481	0.332468	0.211207	-0.00341658	-0.0107875	0.108927	
27.9	0.000273	10	4	1.5	0.383167	0.311471	10.2757	0.52188	0.953985	11.3189	1.39983	1.29648	0.210611	0.329836	-0.000680857	-0.0128126	0.0941149	
28	0.000274	10	4	1.5	0.383167	0.311884	10.2774	0.601471	0.997668	11.3081	1.39915	1.3376	0.210004	0.32713	-0.0082621	-0.0134379	0.0924646	
28.1	0.00028	10	4	1.5	0.320476	0.319583	10.2774	0.601471	0.997668	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.0616672	
28.2	0.000281	10	4	1.5	0.320476	0.317555	10.2769	0.666206	1.02766	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.0697802	
28.3	0.000278	10	4	1.5	0.230327	0.32339	10.2769	0.666206	1.02766	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.0464394	
28.4	0.00027	10	4	1.5	0.230327	0.304983	10.2769	0.666206	1.02766	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.120067	
28.5	0.000273	10	4	1.5	0.230327	0.288435	10.2892	0.751862	1.0632	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.186258	
28.6	0.000277	10	4	1.5	0.158451	0.297884	10.2892	0.751862	1.0632	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.148464	
28.7	0.000274	10	4	1.5	0.158451	0.30001	10.2892	0.751862	1.0632	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.13996	
28.8	0.000284	10	4	1.5	0.158451	0.285032	10.2956	0.828587	1.09525	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.199871	
28.9	0.000275	10	4	1.5	0.0978906	0.303874	10.2956	0.828587	1.09525	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.124506	
29	0.000278	10	4	1.5	0.0978906	0.297842	10.2956	0.828587	1.09525	10.4803	4.99718	1.3169	0.396919	0.03	0	0	0.148634	
29.1	0.000275	10	4	1.5	0.0978906	0.290172	10.3119	0.922119	1.11905	11.2352	1.38717	2.91575	0.227732	0.203721	-0.02183	-0.0249781	0.179314	
29.2	0.000278	10	4	1.5	0.0644305	0.271372	10.3119	0.922119	1.11905	11.2236	1.39492	2.90566	0.227723	0.203086	-0.0293561	-0.0177005	0.254511	
29.3	0.000274	10	4	1.5	0.0644305	0.275441	10.3119	0.922119	1.11905	11.2258	1.38365	2.93971	0.227676	0.20256	-0.022775	-0.026856	0.238237	
29.4	0.000268	10	4	1.5	0.0644305	0.276631	10.3119	0.922119	1.11905	11.2284	1.4	2.93618	0.231139	0.201778	-0.0183768	-0.0132075	0.233475	
29.5	0.000271	10	4	1.5	0.0644305	0.304917	10.3374	1.03064	1.15182	11.2247	1.38393	2.97355	0.23107	0.201127	-0.0196165	-0.0279462	0.120333	
29.6	0.000264	10	4	1.5	0.0350169	0.284273	10.3374	1.03064	1.15182	11.2272	1.39599	2.99434	0.230974	0.200513	-0.0166755	-0.0173797	0.202907	
29.7	0.000515	10	4	1.5	0.0350169	0.280038	10.3374	1.03064	1.15182	11.201	1.39169	2.97649	0.230739	0.199892	-0.0418239	-0.0191823	-0.460153	
29.8	0.000265	10	4	1.5	0.0350169	0.275602	10.3374	1.03064	1.15182	11.245	1.38241	-1.85626	0.199639	0.230241	-0.00691503	-0.0250481	0.237591	
29.9	0.000268	10	4	1.5	0.0350169	0.279631	10.3717	1.13938	1.16687	11.2291	1.35564	-1.86887	0.199518	0.229666	-0.0223172	-0.0497557	0.221476	
30	0.000753	10	4	1.5	0.0309072	0.271798	10.3717	1.13938	1.16687	11.1836	1.40697	-1.80203	0.208133	0.229014	-0.05575	-0.0122481	-0.5	
30.1	0.000324	10	4	1.5	0.0309072	0.260324	10.3717	1.13938	1.16687	11.2079	1.41798	-1.84053	0.233324	0.228288	-0.0248982	-0.0119158	0.298703	
30.2	0.00027	10	4	1.5	0.0309072	0.259783	10.3717	1.13938	1.16687	11.2382	1.39532	-1.83488	0.247568	0.227488	0.000550054	-0.0231598	0.300867	
30.3	0.000273	10	4	1.5	0.0309072	0.238428	10.3717	1.13938	1.16687	11.2311	1.41682	-1.81859	0.274516	0.226616	-0.0102488	-0.0111219	0.386289	
30.4	0.000275	10	4	1.5	0.0309072	0.265908	10.4115	1.26335	1.18152	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.276366	
30.5	0.00028	10	4	1.5	0.0287904	0.262635	10.4115	1.26335	1.18152	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.289461	
30.6	0.000276	10	4	1.5	0.0287904	0.256669	10.4115	1.26335	1.18152	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.313325	
30.7	0.000276	10	4	1.5	0.0287904	0.25255	10.4115	1.26335	1.18152	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.329801	
30.8	0.000286	10	4	1.5	0.0287904	0.272435	10.4115	1.26335	1.18152	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.250262	
30.9	0.000284	10	4	1.5	0.0287904	0.288792	10.4115	1.26335	1.18152	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.184832	
31	0.000282	10	4	1.5	0.0287904	0.289069	10.4526	1.39949	1.2055	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.183725	
31.1	0.000287	10	4	1.5	0.0195266	0.288932	10.4526	1.39949	1.2055	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.18427	
31.2	0.00028	10	4	1.5	0.0195266	0.290731	10.4526	1.39949	1.2055	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.177076	
31.3	0.000289	10	4	1.5	0.0195266	0.30328	10.4526	1.39949	1.2055	10.5658	5.64931	1.29568	0.350318	0.03	-0.000470576	0.000112447	0.126878	
31.4	0.00053	10	4	1.5	0.0195266	0.316518	10.4906	1.5111	1.21194	11.2233	1.57076	1.34992	0.558464	0.213501	-0.00844575	0.0572632	-0.5	
31.5	0.00075	10	4	1.5	0.0234369	0.318691	10.4906	1.5111	1.21194	11.2184	1.59098	1.34717	0.581639	0.211915	-0.0141997	0.0584172	-0.5	
31.6	0.000756	10	4	1.5	0.0234369	0.310233	10.4906	1.5111	1.21194	11.2158	1.60387	1.35989	0.59698	0.210285	-0.0161882	0.0595034	-0.5	
31.7	0.000928	10	4	1.5	0.0234369	0.283979	10.4906	1.5111	1.21194	11.2127	1.61754	1.35694	0.596922	0.208613	-0.0163853	0.0644302	-0.5	
31.8	0.000754	10	4	1.5	0.0234369	0.271418	10.5252	1.62424	1.21384	11.2128	1.62985	1.34713	0.596834	0.206901	-0.014771	0.0706633	-0.5	
31.9	0.000807	10	4	1.5	0.0278186	0.259761	10.5252	1.62424	1.21384	11.2167	1.65101	1.35795	0.59675	0.205152	-0.00862144	0.0796422	-0.5	
32	0.00094	10	4	1.5	0.0278186	0.24986	10.5252	1.62424	1.21384	11.2198	1.67356	1.35912	0.596739	0.203369	-0.00523951	0.0923507	-0.5	
32.1	0.000781	10	4	1.5	0.0278186	0.22215	10.5252	1.62424	1.21384	11.2246	1.70162	1.35607	0.596682	0.201554	0.000236273	0.103632	-0.5	
