time	tictoc	state	task counter	tube width	phi des	v ropod odom	v ropod cmd	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
163.3	0.000507	1	18	1.5	0.264748	0.938	0.938	5.48257	0.219943	-0.473427	0	0	0	0	0	0	0	0	
163.4	0.000698	1	18	1.5	0.237061	0.938	0.938	5.57192	0.190513	-0.466154	0	0	0	0	0	0	0	0	
163.5	0.000719	1	18	1.5	0.238585	0.938	0.938	5.67497	0.166155	-0.451727	0	0	0	0	0	0	0	0	
163.6	0.000715	1	18	1.5	0.211363	0.938	0.938	5.82637	0.125183	-0.426621	0	0	0	0	0	0	0	0	
163.7	0.000734	1	18	1.5	0.176309	0.938	0.938	5.91852	0.107221	-0.406757	0	0	0	0	0	0	0	0	
163.8	0.000759	1	18	1.5	0.138822	0.938	0.938	5.96465	0.0945115	-0.404892	0	0	0	0	0	0	0	0	
163.9	0.000743	1	18	1.5	0.138406	0.938	0.938	6.07987	0.0691029	-0.390306	0	0	0	0	0	0	0	0	
164	0.000727	1	18	1.5	0.114518	0.938	0.938	6.17169	0.0495995	-0.374909	0	0	0	0	0	0	0	0	
164.1	0.000701	1	18	1.5	0.0914073	0.938	0.938	6.2716	0.0212743	-0.367446	0	0	0	0	0	0	0	0	
164.2	0.000756	1	18	1.5	0.0875487	0.938	0.938	6.36314	0.000592186	-0.355075	0	0	0	0	0	0	0	0	
164.3	0.000819	1	18	1.5	0.0718409	0.938	0.938	6.47511	-0.0329716	-0.364476	0	0	0	0	0	0	0	0	
164.4	0.000697	1	18	1.5	0.0900997	0.938	0.938	6.56588	-0.0566597	-0.355155	0	0	0	0	0	0	0	0	
164.5	0.000735	1	18	1.5	0.0812274	0.938	0.938	6.66556	-0.0945959	-0.354431	0	0	0	0	0	0	0	0	
164.6	0.000735	1	18	1.5	0.0969014	0.938	0.938	6.75621	-0.118688	-0.346341	0	0	0	0	0	0	0	0	
164.7	0.000761	1	18	1.5	0.0896683	0.938	0.838	6.87259	-0.151073	-0.350719	0	0	0	0	0	0	0	-1	
164.8	0.000708	2	18	1.5	0.100239	0.838	0.738	6.95811	-0.173077	-0.342743	0	0	0	0	0	0	0	-1	
164.9	0.000821	2	18	1.5	0.0919949	0.738	0.638	7.06744	-0.203252	-0.35961	0	0	0	0	0	0	0	-1	
165	0.000727	2	18	1.5	0.118503	0.638	0.538	7.1336	-0.220236	-0.352784	0	0	0	0	0	0	0	-1	
165.1	0.000731	2	18	1.5	0.110642	0.538	0.438	7.25803	-0.263266	-0.368149	0	0	0	0	0	0	0	-1	
165.2	0.000814	2	18	1.5	0.150656	0.438	0.338	7.30484	-0.27516	-0.362777	0	0	0	0	0	0	0	-1	
165.3	0.000835	2	18	1.5	0.143389	0.338	0.335	7.44414	-0.322306	-0.37069	0	0	0	0	0	0	0	-0.03	
165.4	0.000754	2	18	1.5	0.176441	0.335	0.335	7.47678	-0.330375	-0.366642	0	0	0	0	0	0	0	0	
165.5	0.000836	2	18	1.5	0.1701	0.335	0.335	7.59824	-0.369932	-0.37691	0	0	0	0	0	0	0	0	
165.6	0.000781	2	18	1.5	0.204255	0.335	0.335	7.63089	-0.377338	-0.37208	0	0	0	0	0	0	0	0	
165.7	0.000809	2	18	1.5	0.194967	0.335	0.335	7.66365	-0.384296	-0.366973	0	0	0	0	0	0	0	0	
165.8	0.000823	2	18	1.5	0.184644	0.335	0.335	7.77189	-0.409998	-0.371656	0	0	0	0	0	0	0	0	
165.9	0.000822	2	18	1.5	0.191862	0.335	0.335	7.80474	-0.416559	-0.366185	0	0	0	0	0	0	0	0	
166	0.000826	2	18	1.5	0.180336	0.335	0.335	7.83763	-0.422919	-0.360694	0	0	0	0	0	0	0	0	
166.1	0.000851	2	18	1.5	0.168782	0.335	0.335	7.87052	-0.429262	-0.355357	0	0	0	0	0	0	0	0	
166.2	0.000827	2	18	1.5	0.157806	0.335	0.335	7.91906	-0.444653	-0.366392	0	0	0	0	0	0	0	0	
166.3	0.000809	2	18	1.5	0.181423	0.335	0.335	7.95198	-0.450848	-0.360738	0	0	0	0	0	0	0	0	
166.4	0.00081	2	18	1.5	0.169301	0.335	0.335	7.98491	-0.457025	-0.355243	0	0	0	0	0	0	0	0	
166.5	0.000754	2	18	1.5	0.157796	0.335	0.335	8.01785	-0.463109	-0.34983	0	0	0	0	0	0	0	0	
166.6	0.000797	2	18	1.5	0.146657	0.335	0.335	8.05084	-0.469009	-0.34441	0	0	0	0	0	0	0	0	
166.7	0.000746	2	18	1.5	0.135622	0.335	0.335	8.06541	-0.477735	-0.364818	0	0	0	0	0	0	0	0	
166.8	0.000853	2	18	1.5	0.175127	0.335	0.335	8.09833	-0.48397	-0.359251	0	0	0	0	0	0	0	0	
166.9	0.000872	2	18	1.5	0.163414	0.335	0.335	8.13126	-0.490137	-0.353791	0	0	0	0	0	0	0	0	
167	0.000868	2	18	1.5	0.152141	0.335	0.335	8.1642	-0.496275	-0.348474	0	0	0	0	0	0	0	0	
167.1	0.000874	2	18	1.5	0.141418	0.335	0.335	8.1972	-0.502084	-0.343011	0	0	0	0	0	0	0	0	
167.2	0.000862	2	18	1.5	0.130382	0.335	0.335	8.2346	-0.508886	-0.35284	0	0	0	0	0	0	0	0	
167.3	0.000818	2	18	1.5	0.141576	0.335	0.335	8.26754	-0.515031	-0.347558	0	0	0	0	0	0	0	0	
167.4	0.000801	2	18	1.5	0.131276	0.335	0.335	8.30051	-0.52107	-0.34234	0	0	0	0	0	0	0	0	
167.5	0.000831	2	18	1.5	0.121286	0.335	0.335	8.33345	-0.527202	-0.337372	0	0	0	0	0	0	0	0	
167.6	0.000827	2	18	1.5	0.112126	0.335	0.335	8.3664	-0.533325	-0.332551	0	0	0	0	0	0	0	0	
167.7	0.000904	2	18	1.5	0.10348	0.335	0.335	8.39052	-0.539963	-0.345514	0	0	0	0	0	0	0	0	
167.8	0.000887	2	18	1.5	0.121828	0.335	0.335	8.42338	-0.546533	-0.340863	0	0	0	0	0	0	0	0	
167.9	0.00086	2	18	1.5	0.113667	0.335	0.335	8.45623	-0.55312	-0.336373	0	0	0	0	0	0	0	0	
168	0.000868	2	18	1.5	0.106004	0.335	0.335	8.48908	-0.559755	-0.33207	0	0	0	0	0	0	0	0	
168.1	0.000797	2	18	1.5	0.0988889	0.335	0.435	8.51681	-0.573636	-0.344612	0	0	0	0	0	0	0	1	
168.2	0.000857	3	18	1.5	0.124822	0.435	0.469	8.55494	-0.581807	-0.339746	0	0	0	0	0	0	0	0.34	
168.3	0.00093	3	18	1.5	0.116708	0.469	0.469	8.59938	-0.590953	-0.333965	0	0	0	0	0	0	0	0	
168.4	0.000848	3	18	1.5	0.106953	0.469	0.469	8.64532	-0.60042	-0.328254	0	0	0	0	0	0	0	0	
168.5	0.000916	3	18	1.5	0.0976339	0.469	0.469	8.65062	-0.597437	-0.348117	0	0	0	0	0	0	0	0	
168.6	0.000907	3	18	1.5	0.118174	0.469	0.469	8.69645	-0.607448	-0.342305	0	0	0	0	0	0	0	0	
168.7	0.000811	3	18	1.5	0.108993	0.469	0.469	8.74231	-0.61729	-0.336588	0	0	0	0	0	0	0	0	
168.8	0.000938	3	18	1.5	0.100061	0.469	0.469	8.78813	-0.62733	-0.331307	0	0	0	0	0	0	0	0	
168.9	0.000971	3	18	1.5	0.0922642	0.469	0.469	8.80849	-0.62969	-0.34731	0	0	0	0	0	0	0	0	
169	0.00088	3	18	1.5	0.109348	0.469	0.469	8.85422	-0.640104	-0.341917	0	0	0	0	0	0	0	0	
169.1	0.000861	3	18	1.5	0.101559	0.469	0.469	8.89998	-0.650426	-0.336672	0	0	0	0	0	0	0	0	
169.2	0.000868	3	18	1.5	0.094106	0.469	0.469	8.94582	-0.667865	-0.347067	0	0	0	0	0	0	0	0	
169.3	0.000925	3	18	1.5	0.115515	0.469	0.469	8.99154	-0.678318	-0.341722	0	0	0	0	0	0	0	0	
169.4	0.000886	3	18	1.5	0.107636	0.469	0.469	9.03726	-0.688765	-0.336605	0	0	0	0	0	0	0	0	
169.5	0.000969	3	18	1.5	0.100298	0.469	0.469	9.08303	-0.699033	-0.331539	0	0	0	0	0	0	0	0	
169.6	0.000867	3	18	1.5	0.0930399	0.469	0.469	9.13411	-0.72081	-0.346066	0	0	0	0	0	0	0	0	
169.7	0.000955	3	18	1.5	0.124075	0.469	0.469	9.17982	-0.731301	-0.340801	0	0	0	0	0	0	0	0	
169.8	0.000926	3	18	1.5	0.116081	0.469	0.469	9.22558	-0.741614	-0.335595	0	0	0	0	0	0	0	0	
169.9	0.000848	3	18	1.5	0.108178	0.469	0.469	9.27137	-0.751781	-0.330477	0	0	0	0	0	0	0	0	
170	0.000956	3	18	1.5	0.100458	0.469	0.369	9.32977	-0.768739	-0.344613	0	0	0	0	0	0	0	-1	
170.1	0.000913	4	18	1.5	0.122905	0.369	0.269	9.3702	-0.7777	-0.339718	0	0	0	0	0	0	0	-1	
170.2	0.000959	4	18	1.5	0.115114	0.269	0.201	9.40088	-0.784467	-0.3361	0	0	0	0	0	0	0	-0.68	
170.3	0.000827	4	18	1.5	0.109448	0.201	0.201	9.42349	-0.78952	-0.33356	0	0	0	0	0	0	0	0	
170.4	0.000911	4	18	1.5	0.105606	0.201	0.201	9.53331	-0.822723	-0.333405	0	0	0	0	0	0	0	0	
170.5	0.000902	4	18	1.5	0.113903	0.201	0.201	9.55296	-0.826951	-0.331099	0	0	0	0	0	0	0	0	
170.6	0.000846	4	18	1.5	0.110155	0.201	0.201	9.57262	-0.831144	-0.328802	0	0	0	0	0	0	0	0	
170.7	0.000938	4	18	1.5	0.106433	0.201	0.201	9.59229	-0.835313	-0.326525	0	0	0	0	0	0	0	0	
170.8	0.000884	4	18	1.5	0.102764	0.201	0.201	9.6813	-0.869743	-0.338467	0	0	0	0	0	0	0	0	
170.9	0.0009	4	18	1.5	0.136204	0.201	0.201	9.70096	-0.873879	-0.335976	0	0	0	0	0	0	0	0	
171	0.000934	4	18	1.5	0.131722	0.201	0.201	9.72065	-0.877936	-0.333456	0	0	0	0	0	0	0	0	
171.1	0.000884	4	18	1.5	0.127158	0.201	0.134	9.74031	-0.882117	-0.331104	0	0	0	0	0	0	0	-0.67	
171.2	0.000857	5	18	1.5	0.284238	0.134	0.134	9.75652	-0.884681	-0.328404	0	0	0	0	0	0	0	0	
171.3	0.000916	5	18	1.5	0.441317	0.134	0.134	9.76977	-0.886264	-0.325763	0	0	0	0	0	0	0	0	
171.4	0.000922	5	18	1.5	0.598397	0.134	0.234	9.82155	-0.905984	-0.337915	0	0	0	0	0	0	0	1	
171.5	0.000987	5	18	1.5	0.66873	0.234	0.334	9.84018	-0.906852	-0.332831	0	0	0	0	0	0	0	1	
171.6	0.000938	5	18	1.5	0.673813	0.334	0.335	9.86871	-0.906107	-0.323358	0	0	0	0	0	0	0	0.01	
171.7	0.000851	5	18	1.5	0.680174	0.335	0.335	9.90161	-0.9013	-0.309203	0	0	0	0	0	0	0	0	
171.8	0.000957	5	18	1.5	0.684901	0.335	0.335	9.9339	-0.892865	-0.292354	0	0	0	0	0	0	0	0	
171.9	0.00088	5	18	1.5	0.687255	0.335	0.335	9.90932	-0.9129	-0.323774	0	0	0	0	0	0	0	0	
172	0.000888	5	18	1.5	0.701154	0.335	0.335	9.94077	-0.901447	-0.304078	0	0	0	0	0	0	0	0	
172.1	0.000865	5	18	1.5	0.700731	0.335	0.335	9.97525	-0.891154	-0.290293	0	0	0	0	0	0	0	0	
172.2	0.000852	5	18	1.5	0.707502	0.335	0.335	10.0166	-0.87446	-0.265053	0	0	0	0	0	0	0	0	
172.3	0.000852	5	18	1.5	0.707854	0.335	0.335	10.0471	-0.860676	-0.244946	0	0	0	0	0	0	0	0	
172.4	0.000789	5	18	1.5	0.70695	0.335	0.335	10.0607	-0.85811	-0.237855	0	0	0	0	0	0	0	0	
172.5	0.000896	5	18	1.5	0.707454	0.335	0.335	10.0932	-0.84043	-0.2185	0	0	0	0	0	0	0	0	
172.6	0.000912	5	18	1.5	0.709294	0.335	0.335	10.1304	-0.818007	-0.183774	0	0	0	0	0	0	0	0	
172.7	0.000962	5	18	1.5	0.699404	0.335	0.335	10.1594	-0.801225	-0.163189	0	0	0	0	0	0	0	0	
172.8	0.000935	5	18	1.5	0.698027	0.335	0.335	10.1784	-0.793972	-0.14327	0	0	0	0	0	0	0	0	
172.9	0.000853	5	18	1.5	0.689587	0.335	0.335	10.2145	-0.774101	-0.118817	0	0	0	0	0	0	0	0	
173	0.000847	5	18	1.5	0.688648	0.335	0.335	10.2594	-0.748214	-0.0900157	0	0	0	0	0	0	0	0	
173.1	0.000875	5	18	1.5	0.689383	0.335	0.335	10.2869	-0.728972	-0.069592	0	0	0	0	0	0	0	0	
173.2	0.000862	5	18	1.5	0.688069	0.335	0.335	10.3035	-0.721745	-0.0665917	0	0	0	0	0	0	0	0	
173.3	0.00083	5	18	1.5	0.695158	0.335	0.335	10.3333	-0.697247	-0.0461314	0	0	0	0	0	0	0	0	
173.4	0.000821	5	18	1.5	0.731965	0.335	0.335	10.3734	-0.657226	-0.0178637	0	0	0	0	0	0	0	0	
173.5	0.000817	5	18	1.5	0.800209	0.335	0.335	10.399	-0.635712	0.00288681	0	0	0	0	0	0	0	0	
173.6	0.000911	5	18	1.5	0.843388	0.335	0.335	10.4174	-0.627466	0.0138111	0	0	0	0	0	0	0	0	
173.7	0.000917	5	18	1.5	0.880473	0.335	0.335	10.4498	-0.6001	0.035073	0	0	0	0	0	0	0	0	
173.8	0.000814	5	18	1.5	0.933168	0.335	0.335	10.4825	-0.562944	0.074972	0	0	0	0	0	0	0	0	
173.9	0.000808	5	18	1.5	0.968246	0.335	0.335	10.5027	-0.53638	0.0986054	0	0	0	0	0	0	0	0	
174	0.000862	5	18	1.5	0.984484	0.335	0.335	10.5173	-0.526941	0.109875	0	0	0	0	0	0	0	0	
174.1	0.000851	5	18	1.5	1.00701	0.335	0.335	10.5394	-0.496188	0.138602	0	0	0	0	0	0	0	0	
174.2	0.000837	5	18	1.5	1.01863	0.335	0.335	10.5608	-0.448896	0.176359	0	0	0	0	0	0	0	0	
174.3	0.000699	5	18	1.5	1.0048	0.335	0.335	10.5749	-0.418522	0.202359	0	0	0	0	0	0	0	0	
174.4	0.000869	5	18	1.5	0.993821	0.335	0.335	10.5815	-0.403114	0.215713	0	0	0	0	0	0	0	0	
174.5	0.000883	5	18	1.5	0.986472	0.335	0.335	10.593	-0.37104	0.248124	0	0	0	0	0	0	0	0	
174.6	0.000868	5	18	1.5	0.96197	0.335	0.335	10.6075	-0.323042	0.284609	0	0	0	0	0	0	0	0	
174.7	0.0008	5	18	1.5	0.925781	0.335	0.335	10.6181	-0.291192	0.310763	0	0	0	0	0	0	0	0	
174.8	0.00086	5	18	1.5	0.90167	0.335	0.335	10.6218	-0.270772	0.329224	0	0	0	0	0	0	0	0	
174.9	0.000834	5	18	1.5	0.878653	0.335	0.335	10.6215	-0.232347	0.359896	0	0	0	0	0	0	0	0	
175	0.000902	5	18	1.5	0.8248	0.335	0.335	10.6314	-0.188191	0.396313	0	0	0	0	0	0	0	0	
175.1	0.000842	5	18	1.5	0.783485	0.335	0.335	10.6409	-0.155944	0.420988	0	0	0	0	0	0	0	0	
175.2	0.000877	5	18	1.5	0.759406	0.335	0.335	10.6455	-0.140924	0.436079	0	0	0	0	0	0	0	0	
175.3	0.000766	5	18	1.5	0.745387	0.335	0.335	10.6532	-0.104194	0.46012	0	0	0	0	0	0	0	0	
175.4	0.000878	5	18	1.5	0.717806	0.335	0.335	10.6658	-0.0698012	0.494538	0	0	0	0	0	0	0	0	
175.5	0.000835	5	18	1.5	0.690053	0.335	0.335	10.6759	-0.0377607	0.516656	0	0	0	0	0	0	0	0	
175.6	0.000855	5	18	1.5	0.67182	0.335	0.335	10.6806	-0.0253151	0.528481	0	0	0	0	0	0	0	0	
175.7	0.000805	5	18	1.5	0.66295	0.335	0.335	10.694	0.0150414	0.552376	0	0	0	0	0	0	0	0	
175.8	0.000811	5	18	1.5	0.64654	0.335	0.335	10.7087	0.0622993	0.582797	0	0	0	0	0	0	0	0	
175.9	0.000767	5	18	1.5	0.626226	0.335	0.335	10.7184	0.0944366	0.603072	0	0	0	0	0	0	0	0	
176	0.000808	5	18	1.5	0.614336	0.335	0.335	10.7226	0.107312	0.613927	0	0	0	0	0	0	0	0	
176.1	0.000827	5	18	1.5	0.607552	0.335	0.335	10.7339	0.142674	0.635348	0	0	0	0	0	0	0	0	
176.2	0.000806	5	18	1.5	0.598342	0.335	0.335	10.7434	0.174844	0.654435	0	0	0	0	0	0	0	0	
176.3	0.000836	5	18	1.5	0.591573	0.335	0.335	10.7567	0.20873	0.674953	0	0	0	0	0	0	0	0	
176.4	0.000809	5	18	1.5	0.587789	0.335	0.335	10.7656	0.241068	0.693515	0	0	0	0	0	0	0	0	
176.5	0.00077	5	18	1.5	0.584817	0.335	0.335	10.778	0.277154	0.709051	0	0	0	0	0	0	0	0	
176.6	0.000804	5	18	1.5	0.589959	0.335	0.335	10.7863	0.309632	0.727197	0	0	0	0	0	0	0	0	
176.7	0.000745	5	18	1.5	0.591615	0.335	0.335	10.7985	0.338669	0.741675	0	0	0	0	0	0	0	0	
176.8	0.000837	5	18	1.5	0.596981	0.335	0.335	10.8061	0.37128	0.759457	0	0	0	0	0	0	0	0	
176.9	0.000735	5	18	1.5	0.600528	0.335	0.335	10.8176	0.403008	0.771769	0	0	0	0	0	0	0	0	
177	0.000785	5	18	1.5	0.609424	0.335	0.335	10.8242	0.435851	0.789646	0	0	0	0	0	0	0	0	
177.1	0.000877	5	18	1.5	0.612796	0.335	0.335	10.8283	0.46985	0.810056	0	0	0	0	0	0	0	0	
177.2	0.000807	5	18	1.5	0.614107	0.335	0.335	10.8334	0.502947	0.828062	0	0	0	0	0	0	0	0	
177.3	0.000811	5	18	1.5	0.617358	0.335	0.335	10.8409	0.531957	0.842273	0	0	0	0	0	0	0	0	
177.4	0.00075	5	18	1.5	0.621954	0.335	0.335	10.8449	0.565205	0.860328	0	0	0	0	0	0	0	0	
177.5	0.000741	5	18	1.5	0.625085	0.335	0.335	10.8485	0.597647	0.881461	0	0	0	0	0	0	0	0	
177.6	0.000878	5	18	1.5	0.624584	0.335	0.335	10.8509	0.631057	0.89976	0	0	0	0	0	0	0	0	
177.7	0.00086	5	18	1.5	0.627454	0.335	0.335	10.8564	0.663772	0.919857	0	0	0	0	0	0	0	0	
177.8	0.000718	5	18	1.5	0.628106	0.335	0.335	10.8575	0.697242	0.938103	0	0	0	0	0	0	0	0	
177.9	0.000638	5	18	1.5	0.630955	0.335	0.235	10.8552	0.721975	0.954143	0	0	0	0	0	0	0	-1	
178	0.000741	1	20	1.5	0.473876	0.235	0.135	10.8553	0.750387	0.969579	0	0	0	0	0	0	0	-1	
178.1	0.0007	1	20	1.5	0.316796	0.135	0.134	10.8572	0.791387	0.988092	0	0	0	0	0	0	0	-0.01	
178.2	0.000794	1	20	1.5	0.159717	0.134	0.234	10.8582	0.804898	0.994355	0	0	0	0	0	0	0	1	
178.3	0.000839	1	20	1.5	0.137278	0.234	0.334	10.8529	0.854262	1.02402	0	0	0	0	0	0	0	1	
178.4	0.00076	1	20	1.5	0.0725673	0.334	0.434	10.8578	0.882766	1.03406	0	0	0	0	0	0	0	1	
178.5	0.000745	1	20	1.5	0.0590794	0.434	0.534	10.8673	0.920554	1.04457	0	0	0	0	0	0	0	1	
178.6	0.000755	1	20	1.5	0.0490996	0.534	0.634	10.8571	0.925375	1.04183	0	0	0	0	0	0	0	1	
178.7	0.000797	1	20	1.5	0.0375689	0.634	0.734	10.8794	0.979923	1.04951	0	0	0	0	0	0	0	1	
178.8	0.000762	1	20	1.5	0.0422153	0.734	0.834	10.9081	1.04256	1.05529	0	0	0	0	0	0	0	1	
178.9	0.000769	1	20	1.5	0.0544805	0.834	0.934	10.9418	1.11388	1.06062	0	0	0	0	0	0	0	1	
179	0.000769	1	20	1.5	0.0716222	0.934	0.938	10.9158	1.05314	1.04393	0	0	0	0	0	0	0	0.04	
179.1	0.000774	1	20	1.5	0.0739178	0.938	0.938	10.9576	1.1369	1.04939	0	0	0	0	0	0	0	0	
179.2	0.000772	1	20	1.5	0.100058	0.938	0.938	10.9985	1.22131	1.05542	0	0	0	0	0	0	0	0	
179.3	0.000749	1	20	1.5	0.12533	0.938	0.938	10.9943	1.17142	1.03793	0	0	0	0	0	0	0	0	
179.4	0.000719	1	20	1.5	0.163194	0.938	0.938	11.0335	1.25656	1.04655	0	0	0	0	0	0	0	0	
179.5	0.000786	1	20	1.5	0.184901	0.938	0.938	11.0668	1.2991	1.03905	0	0	0	0	0	0	0	0	
179.6	0.00085	1	20	1.5	0.243259	0.938	0.938	11.1007	1.38646	1.05284	0	0	0	0	0	0	0	0	
179.7	0.000769	1	20	1.5	0.24571	0.938	0.938	11.1396	1.45403	1.05072	0	0	0	0	0	0	0	0	
179.8	0.000836	1	20	1.5	0.298959	0.938	0.938	11.1676	1.54344	1.06916	0	0	0	0	0	0	0	0	
179.9	0.000731	1	20	1.5	0.277772	0.938	0.938	11.213	1.62695	1.07483	0	0	0	0	0	0	0	0	
180	0.000754	1	20	1.5	0.322881	0.938	0.938	11.2338	1.71835	1.09795	0	0	0	0	0	0	0	0	
180.1	0.000758	1	20	1.5	0.274547	0.938	0.938	11.2582	1.75234	1.10539	0	0	0	0	0	0	0	0	
180.2	0.000824	1	20	1.5	0.294164	0.938	0.938	11.2918	1.89281	1.13969	0	0	0	0	0	0	0	0	
180.3	0.000798	1	20	1.5	0.229663	0.938	0.938	11.3122	1.99482	1.15911	0	0	0	0	0	0	0	0	
180.4	0.000745	1	20	1.5	0.189841	0.938	0.938	11.3282	2.13065	1.18141	0	0	0	0	0	0	0	0	
180.5	0.000697	1	20	1.5	0.130937	0.938	0.938	11.3397	2.22393	1.20399	0	0	0	0	0	0	0	0	
180.6	0.000797	1	20	1.5	0.0880864	0.938	0.938	11.3424	2.27822	1.21117	0	0	0	0	0	0	0	0	
180.7	0.000732	1	20	1.5	0.0685774	0.938	0.938	11.3593	2.37058	1.22631	0	0	0	0	0	0	0	0	
180.8	0.000766	1	20	1.5	0.0490492	0.938	0.938	11.3914	2.45926	1.23287	0	0	0	0	0	0	0	0	
180.9	0.000896	1	20	1.5	0.0542479	0.938	0.938	11.414	2.55032	1.24097	0	0	0	0	0	0	0	0	
181	0.000767	1	20	1.5	0.0482203	0.938	0.938	11.4466	2.63038	1.23247	0	0	0	0	0	0	0	0	
181.1	0.000751	1	20	1.5	0.0711155	0.938	0.938	11.4716	2.7208	1.23838	0	0	0	0	0	0	0	0	
181.2	0.000809	1	20	1.5	0.0692463	0.938	0.938	11.5145	2.79923	1.22343	0	0	0	0	0	0	0	0	
181.3	0.000632	1	20	1.5	0.117408	0.938	0.938	11.5394	2.88964	1.23016	0	0	0	0	0	0	0	0	
181.4	0.000864	1	20	1.5	0.113742	0.938	0.938	11.5738	2.96035	1.21519	0	0	0	0	0	0	0	0	
181.5	0.000764	1	20	1.5	0.161559	0.938	0.938	11.5974	3.05109	1.22386	0	0	0	0	0	0	0	0	
181.6	0.000733	1	20	1.5	0.152082	0.938	0.838	11.6339	3.13095	1.20559	0	0	0	0	0	0	0	-1	
181.7	0.000746	2	20	1.5	0.211953	0.838	0.738	11.6528	3.21718	1.2177	0	0	0	0	0	0	0	-1	
181.8	0.000788	2	20	1.5	0.188919	0.738	0.638	11.6945	3.31588	1.21446	0	0	0	0	0	0	0	-1	
181.9	0.000773	2	20	1.5	0.227345	0.638	0.538	11.7065	3.38311	1.22577	0	0	0	0	0	0	0	-1	
182	0.000775	2	20	1.5	0.200672	0.538	0.438	11.7299	3.4769	1.23177	0	0	0	0	0	0	0	-1	
182.1	0.000768	2	20	1.5	0.193061	0.438	0.338	11.7368	3.52474	1.24054	0	0	0	0	0	0	0	-1	
182.2	0.000789	2	20	1.5	0.171637	0.338	0.335	11.7589	3.63236	1.23797	0	0	0	0	0	0	0	-0.03	
182.3	0.000919	2	20	1.5	0.171758	0.335	0.335	11.7633	3.66572	1.2443	0	0	0	0	0	0	0	0	
182.4	0.000903	2	20	1.5	0.156619	0.335	0.335	11.7811	3.7759	1.23688	0	0	0	0	0	0	0	0	
182.5	0.000913	2	20	1.5	0.156748	0.335	0.335	11.7861	3.80902	1.24258	0	0	0	0	0	0	0	0	
182.6	0.000874	2	20	1.5	0.144239	0.335	0.335	11.8016	3.88974	1.23254	0	0	0	0	0	0	0	0	
182.7	0.000886	2	20	1.5	0.155047	0.335	0.335	11.807	3.92281	1.23809	0	0	0	0	0	0	0	0	
182.8	0.00084	2	20	1.5	0.143287	0.335	0.335	11.8124	3.95588	1.24343	0	0	0	0	0	0	0	0	
182.9	0.000911	2	20	1.5	0.132288	0.335	0.335	11.8242	4.00082	1.23403	0	0	0	0	0	0	0	0	
183	0.000936	2	20	1.5	0.148248	0.335	0.335	11.8297	4.03388	1.23943	0	0	0	0	0	0	0	0	
183.1	0.000829	2	20	1.5	0.137102	0.335	0.335	11.8354	4.0669	1.24447	0	0	0	0	0	0	0	0	
183.2	0.000905	2	20	1.5	0.127157	0.335	0.335	11.8503	4.12361	1.23123	0	0	0	0	0	0	0	0	
183.3	0.000894	2	20	1.5	0.149367	0.335	0.335	11.8563	4.15658	1.23628	0	0	0	0	0	0	0	0	
183.4	0.000888	2	20	1.5	0.139368	0.335	0.335	11.8621	4.18958	1.24131	0	0	0	0	0	0	0	0	
183.5	0.000869	2	20	1.5	0.129555	0.335	0.335	11.8681	4.22255	1.24604	0	0	0	0	0	0	0	0	
183.6	0.000977	2	20	1.5	0.120673	0.335	0.335	11.8736	4.25052	1.23161	0	0	0	0	0	0	0	0	
183.7	0.0009	2	20	1.5	0.140011	0.335	0.335	11.8796	4.28347	1.23656	0	0	0	0	0	0	0	0	
183.8	0.000922	2	20	1.5	0.130606	0.335	0.335	11.8856	4.31643	1.24136	0	0	0	0	0	0	0	0	
183.9	0.000929	2	20	1.5	0.121717	0.335	0.335	11.8917	4.34939	1.24604	0	0	0	0	0	0	0	0	
184	0.000841	2	20	1.5	0.113249	0.335	0.335	11.9003	4.36864	1.23705	0	0	0	0	0	0	0	0	
184.1	0.000914	2	20	1.5	0.131347	0.335	0.335	11.9065	4.40155	1.24164	0	0	0	0	0	0	0	0	
184.2	0.000889	2	20	1.5	0.123014	0.335	0.335	11.913	4.43441	1.24581	0	0	0	0	0	0	0	0	
184.3	0.000894	2	20	1.5	0.115909	0.335	0.335	11.9196	4.46727	1.24985	0	0	0	0	0	0	0	0	
184.4	0.000927	2	20	1.5	0.109167	0.335	0.335	11.9287	4.47679	1.2381	0	0	0	0	0	0	0	0	
184.5	0.000857	2	20	1.5	0.134686	0.335	0.335	11.935	4.50968	1.24256	0	0	0	0	0	0	0	0	
184.6	0.00089	2	20	1.5	0.126582	0.335	0.335	11.9416	4.54254	1.24669	0	0	0	0	0	0	0	0	
184.7	0.000825	2	20	1.5	0.119458	0.335	0.335	11.948	4.57541	1.25078	0	0	0	0	0	0	0	0	
184.8	0.000872	2	20	1.5	0.112436	0.335	0.335	11.9537	4.59429	1.23989	0	0	0	0	0	0	0	0	
184.9	0.000877	2	20	1.5	0.129275	0.335	0.335	11.9601	4.62718	1.24429	0	0	0	0	0	0	0	0	
185	0.000936	2	20	1.5	0.121427	0.335	0.335	11.9663	4.66009	1.24863	0	0	0	0	0	0	0	0	
185.1	0.000888	2	20	1.5	0.113762	0.335	0.335	11.9726	4.693	1.25281	0	0	0	0	0	0	0	0	
185.2	0.000958	2	20	1.5	0.106591	0.335	0.335	11.9883	4.71257	1.23759	0	0	0	0	0	0	0	0	
